gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
0,0.282125,0.112155,0.106160,0.118568,0.161313
0,0.282443,0.112359,0.106222,0.118638,0.161342
0,0.282623,0.112457,0.106311,0.118839,0.161470
0,0.282744,0.112488,0.106458,0.118999,0.161503
0,0.282753,0.112660,0.106587,0.119204,0.161529
0,0.282947,0.112889,0.106633,0.119329,0.161454
0,0.282974,0.113117,0.106635,0.119387,0.161360
0,0.282996,0.113445,0.106685,0.119411,0.161280
0,0.283077,0.113724,0.106712,0.119369,0.161153
0,0.283335,0.113995,0.106746,0.119394,0.161123
0,0.283579,0.114210,0.106786,0.119591,0.161383
0,0.283684,0.114382,0.106830,0.119695,0.161512
0,0.283800,0.114544,0.106845,0.119758,0.161848
0,0.283872,0.114748,0.106999,0.119829,0.162019
0,0.283977,0.115061,0.107313,0.120482,0.162391
0,0.283554,0.115590,0.107454,0.120557,0.162956
0,0.283283,0.115741,0.107754,0.120742,0.163197
0,0.283051,0.115919,0.108259,0.121102,0.163440
0,0.282612,0.116376,0.108446,0.121034,0.163641
0,0.282545,0.117170,0.108861,0.121170,0.163743
0,0.282481,0.117734,0.109106,0.121378,0.163991
0,0.282607,0.118246,0.109335,0.121553,0.164203
0,0.282750,0.118548,0.109568,0.121724,0.164322
0,0.282853,0.119108,0.109948,0.121885,0.164515
0,0.283101,0.119577,0.110185,0.122156,0.164807
0,0.283203,0.119881,0.110445,0.122347,0.165013
0,0.283402,0.120396,0.110931,0.122663,0.165184
0,0.283684,0.120846,0.111286,0.123104,0.165232
0,0.283764,0.121238,0.111656,0.123334,0.165222
0,0.283802,0.121751,0.112120,0.123751,0.164964
0,0.283739,0.122178,0.112403,0.124526,0.165333
0,0.283769,0.122541,0.112642,0.125039,0.165497
0,0.283444,0.122987,0.112944,0.125747,0.165896
0,0.283393,0.123560,0.113097,0.126064,0.166074
0,0.282923,0.124365,0.113294,0.126656,0.166423
0,0.282541,0.125491,0.113691,0.127136,0.166803
0,0.282218,0.126306,0.114062,0.128094,0.167270
0,0.281618,0.127158,0.114476,0.128494,0.167688
0,0.280885,0.127606,0.114934,0.128686,0.167821
0,0.279853,0.128008,0.115431,0.128924,0.168053
0,0.279568,0.128255,0.115685,0.129153,0.168093
0,0.279747,0.128604,0.115925,0.129253,0.167970
0,0.280350,0.129064,0.115985,0.129346,0.167726
0,0.280624,0.129364,0.115919,0.129451,0.167760
0,0.281213,0.129394,0.115842,0.129893,0.167897
0,0.281071,0.129333,0.115659,0.129994,0.167887
0,0.280627,0.129164,0.115371,0.130087,0.167979
0,0.280067,0.129045,0.115169,0.130204,0.167923
0,0.279672,0.128798,0.115128,0.130393,0.168075
0,0.279260,0.128920,0.115078,0.130486,0.168006
0,0.278911,0.129092,0.115182,0.130580,0.167840
0,0.279012,0.129141,0.115452,0.130692,0.167723
0,0.278813,0.129067,0.115675,0.130777,0.167497
0,0.278669,0.129211,0.115823,0.130809,0.167328
0,0.278691,0.129428,0.115708,0.130730,0.167145
0,0.278873,0.129656,0.115627,0.130716,0.167018
0,0.279088,0.129803,0.115603,0.130750,0.166851
0,0.279269,0.129983,0.115694,0.130965,0.166758
0,0.279272,0.130533,0.115858,0.131161,0.166620
0,0.279309,0.131087,0.116115,0.131511,0.166523
0,0.279551,0.131450,0.116444,0.131718,0.166304
0,0.279608,0.131519,0.116742,0.131995,0.166183
0,0.279767,0.131883,0.117017,0.132236,0.166007
0,0.279903,0.132203,0.117269,0.132443,0.165826
0,0.280020,0.132553,0.117528,0.132547,0.165605
0,0.279963,0.132842,0.117748,0.132801,0.165584
0,0.279971,0.133063,0.117870,0.132902,0.165560
0,0.279911,0.133549,0.118289,0.133312,0.165524
0,0.280037,0.133855,0.118849,0.133774,0.165622
0,0.279652,0.134049,0.119252,0.134067,0.165638
0,0.279330,0.134073,0.119430,0.134232,0.165646
0,0.278975,0.134471,0.119366,0.134199,0.165614
0,0.278771,0.134611,0.119296,0.134158,0.165623
0,0.278637,0.134476,0.119116,0.133860,0.165572
0,0.278520,0.134446,0.118857,0.133769,0.165574
0,0.278219,0.134375,0.118604,0.133677,0.165521
0,0.278056,0.134173,0.118218,0.133512,0.165616
0,0.277645,0.133089,0.117822,0.133010,0.165693
0,0.277319,0.132812,0.117685,0.132699,0.165606
0,0.277271,0.132755,0.117547,0.132609,0.165569
0,0.276898,0.132661,0.117495,0.132445,0.165528
0,0.276804,0.132739,0.117541,0.132339,0.165410
0,0.276775,0.132798,0.117614,0.132085,0.165405
0,0.276877,0.132951,0.117620,0.131841,0.165403
0,0.277018,0.133160,0.117740,0.131559,0.165330
0,0.277131,0.133169,0.117772,0.131217,0.165219
0,0.277825,0.133573,0.117973,0.131045,0.165267
0,0.278260,0.134176,0.118207,0.131002,0.165344
0,0.278473,0.134858,0.118302,0.130982,0.165471
0,0.278774,0.135482,0.118437,0.130918,0.165515
0,0.278984,0.135985,0.118497,0.130651,0.165474
0,0.279187,0.136216,0.118463,0.130493,0.165614
0,0.279501,0.136370,0.118509,0.130400,0.165771
0,0.279828,0.136617,0.118769,0.130426,0.165916
0,0.280179,0.136824,0.118995,0.130459,0.165966
0,0.280333,0.136866,0.119208,0.130449,0.166071
0,0.280431,0.136876,0.119052,0.130239,0.165957
0,0.280468,0.136860,0.119007,0.130095,0.165980
0,0.280646,0.136727,0.118577,0.129720,0.165918
0,0.280576,0.136520,0.118359,0.129479,0.165941
0,0.280699,0.136573,0.118186,0.129162,0.165885
0,0.280767,0.137146,0.118403,0.129085,0.165855
0,0.280784,0.137405,0.118401,0.129035,0.165771
0,0.280771,0.137544,0.118568,0.128942,0.165672
0,0.280641,0.137452,0.118638,0.128851,0.165567
0,0.280623,0.137304,0.118874,0.128886,0.165496
0,0.280680,0.137247,0.119058,0.128887,0.165499
0,0.280712,0.137095,0.119212,0.128881,0.165548
0,0.280758,0.137275,0.119630,0.129064,0.165600
0,0.280766,0.137227,0.119918,0.129380,0.165735
0,0.280626,0.136648,0.120050,0.129521,0.165887
0,0.280495,0.136197,0.120132,0.129620,0.165965
0,0.280549,0.136070,0.120559,0.129978,0.165989
0,0.280653,0.135750,0.120772,0.130000,0.165986
0,0.280779,0.135521,0.120916,0.130061,0.165955
0,0.280663,0.135214,0.121010,0.129897,0.165884
0,0.280743,0.135012,0.121194,0.129798,0.165870
0,0.281247,0.135085,0.121745,0.129955,0.165945
0,0.281283,0.134663,0.121627,0.129902,0.165829
0,0.281030,0.134395,0.121806,0.129914,0.165708
0,0.280750,0.133627,0.121920,0.129852,0.165682
0,0.280575,0.132780,0.122236,0.129622,0.165413
0,0.280558,0.132108,0.122427,0.129193,0.165203
0,0.280442,0.131839,0.122725,0.128996,0.165099
0,0.280432,0.131498,0.122911,0.128887,0.165044
0,0.280542,0.131349,0.123462,0.129054,0.164923
0,0.280919,0.131190,0.123876,0.129214,0.164796
0,0.281002,0.131004,0.124115,0.129351,0.164638
0,0.280609,0.130047,0.124245,0.129295,0.164438
0,0.280786,0.129861,0.124593,0.128968,0.163636
0,0.280672,0.129645,0.125014,0.128962,0.163160
0,0.280603,0.129228,0.124868,0.128616,0.162853
0,0.280496,0.128457,0.124671,0.128387,0.162709
0,0.280522,0.127081,0.124098,0.127945,0.162437
0,0.280150,0.126479,0.124160,0.127707,0.162112
0,0.280222,0.126060,0.124012,0.127263,0.161773
0,0.280466,0.125975,0.123843,0.127114,0.161626
0,0.280420,0.125478,0.123365,0.126535,0.161275
0,0.280097,0.125023,0.122870,0.126032,0.161017
0,0.279782,0.124692,0.122487,0.125532,0.160857
0,0.279640,0.124440,0.122332,0.125062,0.160608
0,0.279134,0.123858,0.122056,0.124485,0.160285
0,0.278929,0.123346,0.121616,0.123740,0.159836
0,0.278399,0.122410,0.120753,0.123055,0.159341
0,0.278405,0.121586,0.120160,0.122663,0.158997
0,0.278256,0.121651,0.120013,0.122752,0.159015
0,0.277563,0.120991,0.119813,0.122876,0.159217
0,0.277333,0.120243,0.119361,0.122857,0.159461
0,0.276820,0.119330,0.119067,0.122907,0.159493
0,0.276150,0.117705,0.118112,0.122501,0.159159
0,0.276889,0.117521,0.117370,0.122193,0.158940
0,0.277278,0.116773,0.116603,0.122071,0.158920
0,0.277729,0.116394,0.116204,0.122329,0.158862
0,0.277807,0.115924,0.115696,0.122485,0.158534
0,0.277695,0.116038,0.115303,0.122675,0.158518
0,0.277689,0.115731,0.114897,0.122485,0.158224
0,0.277780,0.115070,0.114184,0.122615,0.158114
0,0.277711,0.114574,0.113300,0.122486,0.157803
0,0.277140,0.113472,0.112604,0.122292,0.157582
0,0.277209,0.112844,0.112009,0.122380,0.157551
0,0.276932,0.112121,0.111553,0.122507,0.157373
0,0.276807,0.111759,0.110830,0.122364,0.157040
0,0.276156,0.111275,0.110571,0.122668,0.157004
0,0.275580,0.111014,0.110190,0.122867,0.156904
0,0.275405,0.110704,0.110063,0.123138,0.157153
0,0.275016,0.110504,0.110119,0.123452,0.157151
0,0.274685,0.110266,0.110033,0.123878,0.157047
0,0.273933,0.109918,0.110040,0.124120,0.157040
0,0.273240,0.109710,0.110015,0.124409,0.157032
0,0.272359,0.109373,0.110057,0.124544,0.157084
0,0.270988,0.108976,0.110183,0.124711,0.157077
0,0.270673,0.108300,0.110106,0.124831,0.157188
0,0.270563,0.107595,0.109928,0.124846,0.157321
0,0.270797,0.107212,0.109813,0.124972,0.157423
0,0.271040,0.106973,0.109698,0.125123,0.157554
0,0.271286,0.106983,0.109643,0.125415,0.157602
0,0.271963,0.106761,0.109336,0.125525,0.157477
0,0.272126,0.106656,0.109062,0.125588,0.157476
0,0.272299,0.106555,0.108832,0.125610,0.157408
0,0.272275,0.106560,0.108544,0.125644,0.157281
0,0.272400,0.106642,0.108312,0.125720,0.157294
0,0.272318,0.106701,0.108128,0.125784,0.157280
0,0.271811,0.106995,0.108232,0.125769,0.157340
0,0.271471,0.107073,0.108382,0.125773,0.157317
0,0.271472,0.106813,0.108433,0.125740,0.157385
0,0.271804,0.106822,0.108572,0.125724,0.157352
0,0.272286,0.106855,0.108645,0.125715,0.157364
0,0.273013,0.106879,0.108663,0.125717,0.157318
0,0.273863,0.106871,0.108469,0.125499,0.157169
0,0.274248,0.106693,0.108350,0.125125,0.156797
0,0.274878,0.106887,0.108181,0.124860,0.156320
0,0.275420,0.107092,0.108041,0.124781,0.156104
0,0.276147,0.107264,0.107990,0.124726,0.155924
0,0.276622,0.107443,0.107943,0.124686,0.155795
0,0.277224,0.107662,0.107850,0.124645,0.155587
0,0.277846,0.107456,0.107774,0.124670,0.155630
0,0.278536,0.107607,0.107865,0.124621,0.155600
0,0.279127,0.107907,0.107960,0.124561,0.155569
0,0.279275,0.107856,0.107992,0.124429,0.155586
0,0.279305,0.107845,0.107872,0.124310,0.155711
0,0.280342,0.108003,0.107746,0.124250,0.155749
0,0.280561,0.107319,0.106850,0.123770,0.155941
0,0.281567,0.106877,0.106148,0.123061,0.155760
0,0.281664,0.106787,0.105579,0.122491,0.155459
0,0.282353,0.106855,0.105084,0.122286,0.155374
0,0.282244,0.107342,0.104972,0.122152,0.155186
0,0.282053,0.107607,0.104668,0.121986,0.155230
0,0.282259,0.107593,0.104132,0.121954,0.155314
0,0.282517,0.108194,0.104819,0.122305,0.156008
0,0.282608,0.108546,0.104852,0.122233,0.156081
0,0.283244,0.108947,0.105089,0.122475,0.156442
0,0.284819,0.109076,0.104944,0.122294,0.156371
0,0.286358,0.109849,0.105429,0.122631,0.156796
0,0.286788,0.110442,0.105551,0.122786,0.157107
0,0.287610,0.110707,0.105432,0.122844,0.157689
0,0.288731,0.111602,0.105587,0.122932,0.158129
0,0.290252,0.111491,0.105838,0.123414,0.158688
0,0.290176,0.111267,0.105486,0.123904,0.159345
0,0.291071,0.112292,0.106198,0.123761,0.159282
0,0.291787,0.112999,0.106550,0.123622,0.159408
0,0.292515,0.113587,0.106985,0.123507,0.159336
0,0.292541,0.114293,0.107512,0.123691,0.159363
0,0.292296,0.114874,0.107729,0.123781,0.159261
0,0.292062,0.115018,0.108049,0.123803,0.159267
0,0.292422,0.115047,0.108118,0.123753,0.159316
0,0.292249,0.115399,0.108460,0.123989,0.159627
0,0.291804,0.115447,0.108465,0.124071,0.159941
0,0.291496,0.115166,0.108448,0.123998,0.160173
0,0.291057,0.115694,0.108967,0.124560,0.160655
0,0.290830,0.115919,0.109135,0.124509,0.160838
0,0.290003,0.116423,0.109344,0.124963,0.161114
0,0.289530,0.117216,0.109702,0.125381,0.161498
0,0.289517,0.117439,0.109540,0.125527,0.161750
0,0.289143,0.117846,0.109592,0.125878,0.161965
0,0.288840,0.118075,0.109790,0.126202,0.162071
0,0.288761,0.118339,0.109665,0.126019,0.161999
0,0.288317,0.118671,0.109387,0.125725,0.161839
0,0.288188,0.119077,0.109522,0.125656,0.161755
0,0.288126,0.119578,0.109555,0.125566,0.161910
0,0.288052,0.120167,0.109674,0.125479,0.161955
0,0.287633,0.120798,0.110042,0.125609,0.162223
0,0.287699,0.121448,0.110179,0.125462,0.162292
0,0.287604,0.121407,0.110234,0.125398,0.162544
0,0.287655,0.121401,0.110231,0.125370,0.162450
0,0.287803,0.121874,0.110552,0.125592,0.162496
0,0.287860,0.122634,0.110807,0.125650,0.162581
0,0.287946,0.123370,0.111096,0.125824,0.162812
0,0.288457,0.124406,0.111514,0.126009,0.162861
0,0.288696,0.124824,0.111643,0.126261,0.163068
0,0.288979,0.125106,0.111737,0.126323,0.163088
