gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.230674,0.471280,0.462737,0.177710,0.165556
4,0.216222,0.473276,0.463779,0.186000,0.166474
4,0.214696,0.474755,0.465467,0.186533,0.167378
4,0.213919,0.475910,0.466621,0.186778,0.167754
4,0.214013,0.477790,0.467381,0.187077,0.168417
4,0.213957,0.479110,0.468026,0.186519,0.168567
4,0.213821,0.480468,0.468474,0.185677,0.168605
4,0.213926,0.481693,0.469106,0.184316,0.168272
4,0.214034,0.482465,0.469705,0.183181,0.168002
4,0.213957,0.482807,0.470152,0.182194,0.167630
4,0.213645,0.483299,0.470592,0.181649,0.167541
4,0.213662,0.483892,0.471374,0.180884,0.167522
4,0.213651,0.483888,0.472070,0.180417,0.167570
4,0.213750,0.483860,0.472481,0.180105,0.167687
4,0.213826,0.483932,0.472794,0.179854,0.167754
4,0.214652,0.483951,0.472223,0.179417,0.167767
4,0.214910,0.483874,0.472698,0.178914,0.167657
4,0.215453,0.484085,0.473575,0.178292,0.167714
4,0.215513,0.484224,0.474529,0.178038,0.167728
4,0.215331,0.484529,0.475246,0.177572,0.167794
4,0.214859,0.484943,0.475820,0.177507,0.167925
4,0.214828,0.485679,0.476674,0.177460,0.168543
4,0.214626,0.486489,0.477589,0.177736,0.169420
4,0.214780,0.487094,0.478871,0.177873,0.170294
4,0.214795,0.488461,0.480228,0.178818,0.170987
4,0.214676,0.490090,0.482218,0.179037,0.171372
4,0.214721,0.491066,0.483702,0.179749,0.172391
4,0.214914,0.491847,0.484917,0.179954,0.173049
4,0.215315,0.492467,0.485677,0.179520,0.173019
4,0.215689,0.492899,0.486535,0.178985,0.173005
4,0.215699,0.493239,0.486882,0.178290,0.172841
4,0.215778,0.493713,0.487266,0.177763,0.172873
4,0.217026,0.493886,0.487524,0.176656,0.172663
4,0.217245,0.494271,0.487705,0.175544,0.172175
4,0.217280,0.494742,0.487853,0.174523,0.171671
4,0.217669,0.495115,0.487214,0.173584,0.171087
4,0.219563,0.495785,0.486565,0.173403,0.170986
4,0.220226,0.496752,0.486250,0.172701,0.170768
4,0.221844,0.497248,0.485978,0.172039,0.170624
4,0.223532,0.497558,0.486218,0.171746,0.170638
4,0.224899,0.498065,0.486464,0.171100,0.170481
4,0.226776,0.498624,0.486851,0.170968,0.170467
4,0.228013,0.499442,0.487316,0.170812,0.170606
4,0.229813,0.499729,0.487582,0.170663,0.170314
4,0.231021,0.499524,0.487670,0.170282,0.170310
4,0.232601,0.497946,0.486850,0.169905,0.170352
4,0.234326,0.497528,0.486122,0.169807,0.169651
4,0.234880,0.496284,0.485595,0.170399,0.170431
4,0.234813,0.496212,0.483989,0.170530,0.170769
4,0.235214,0.496714,0.483782,0.170077,0.171075
4,0.236117,0.497608,0.483950,0.170447,0.171435
4,0.237750,0.498272,0.483882,0.172678,0.172747
4,0.243672,0.498983,0.480643,0.175388,0.174003
4,0.252449,0.499925,0.480368,0.176779,0.174358
4,0.264738,0.501590,0.483932,0.181612,0.178656
4,0.280624,0.503037,0.486016,0.187477,0.185293
4,0.298717,0.504494,0.487184,0.191475,0.189684
4,0.311240,0.505927,0.489013,0.193409,0.191316
4,0.317145,0.505773,0.490006,0.193950,0.192377
4,0.320816,0.505323,0.490730,0.193699,0.192457
4,0.323363,0.505278,0.493417,0.193265,0.192023
4,0.325931,0.505233,0.494799,0.193113,0.191686
4,0.328592,0.505446,0.497079,0.193317,0.191473
4,0.329877,0.505481,0.497889,0.193992,0.192577
4,0.331391,0.506002,0.499567,0.195184,0.193027
4,0.332377,0.506073,0.500062,0.195954,0.193579
4,0.332919,0.505723,0.500476,0.196206,0.193641
