gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
7,0.415929,0.438311,0.094047,0.153087,0.431845
7,0.415967,0.438454,0.094113,0.153741,0.432026
7,0.416016,0.438528,0.094146,0.153914,0.432326
7,0.416040,0.438492,0.094209,0.153814,0.432435
7,0.416081,0.438453,0.094242,0.153648,0.432523
7,0.416291,0.438383,0.094388,0.153482,0.432561
7,0.416381,0.438205,0.094481,0.152900,0.432445
7,0.416467,0.438132,0.094728,0.152403,0.431863
7,0.416686,0.438142,0.095065,0.152096,0.431222
7,0.416928,0.438089,0.095163,0.151949,0.430928
7,0.417171,0.438121,0.095308,0.151911,0.430667
7,0.417233,0.438179,0.095498,0.152092,0.430366
7,0.417424,0.438324,0.095539,0.152050,0.430068
7,0.417597,0.438516,0.095662,0.152355,0.429496
7,0.417458,0.438492,0.095733,0.152597,0.429193
7,0.417528,0.438442,0.095948,0.153077,0.428508
7,0.417738,0.438345,0.096362,0.153893,0.427607
7,0.418225,0.438180,0.096845,0.154626,0.426016
7,0.418630,0.437789,0.097004,0.154463,0.423526
7,0.419291,0.437346,0.098022,0.154550,0.421307
7,0.420227,0.436726,0.098672,0.154180,0.419567
7,0.421042,0.436052,0.098890,0.153763,0.418054
7,0.421674,0.435487,0.099114,0.153542,0.416409
7,0.422051,0.435268,0.098921,0.152851,0.415208
7,0.422126,0.435448,0.098491,0.152204,0.414869
7,0.422236,0.435396,0.097965,0.151596,0.413792
7,0.422576,0.435528,0.097639,0.150962,0.411538
7,0.422633,0.435874,0.097171,0.150661,0.410678
7,0.422932,0.435920,0.096864,0.150023,0.409153
7,0.422739,0.436014,0.097105,0.149343,0.407127
7,0.423173,0.436005,0.097659,0.148787,0.405226
7,0.423051,0.435994,0.098458,0.148689,0.403962
7,0.422854,0.436053,0.099250,0.149207,0.404058
7,0.422716,0.436222,0.100281,0.149853,0.404021
7,0.422728,0.436216,0.101475,0.150280,0.404390
7,0.423017,0.436130,0.104436,0.151580,0.405354
7,0.423460,0.435726,0.108112,0.152498,0.405489
7,0.424302,0.435544,0.110071,0.152887,0.406106
7,0.425352,0.434514,0.112467,0.152011,0.403227
7,0.425688,0.433782,0.114685,0.151022,0.401269
7,0.426047,0.432361,0.117211,0.150513,0.395968
7,0.426543,0.430523,0.119123,0.149626,0.393273
7,0.426302,0.429580,0.120797,0.148839,0.390461
7,0.426342,0.428430,0.122078,0.148442,0.387113
7,0.425963,0.427026,0.122206,0.147649,0.386136
7,0.425212,0.425850,0.121462,0.146178,0.384937
7,0.424207,0.425041,0.120483,0.144962,0.384337
7,0.422908,0.424308,0.119514,0.143741,0.383468
7,0.421945,0.423550,0.118904,0.142206,0.382988
7,0.421622,0.422517,0.118781,0.140787,0.379361
7,0.421422,0.421646,0.118803,0.139383,0.378141
7,0.421412,0.420940,0.118572,0.137295,0.374983
7,0.421330,0.420461,0.118013,0.135037,0.370304
7,0.421390,0.419767,0.117635,0.133312,0.363794
7,0.422108,0.418914,0.117676,0.132072,0.357313
7,0.422655,0.418333,0.117792,0.131644,0.352796
7,0.423008,0.417872,0.118075,0.131332,0.348071
7,0.423332,0.417612,0.118414,0.131262,0.344355
7,0.423587,0.417412,0.118557,0.131220,0.341478
7,0.423843,0.417175,0.118592,0.131123,0.338140
7,0.424179,0.417056,0.118723,0.131200,0.335979
7,0.424474,0.416908,0.118845,0.131311,0.333613
7,0.424890,0.416717,0.119190,0.131405,0.330459
7,0.425408,0.416508,0.119868,0.131174,0.325915
7,0.425842,0.416185,0.120776,0.131143,0.322022
7,0.426704,0.415924,0.121777,0.131121,0.318769
7,0.427025,0.415450,0.122226,0.131022,0.315700
7,0.427431,0.415083,0.122386,0.131063,0.314478
7,0.427481,0.414992,0.122171,0.131048,0.314299
7,0.427426,0.415024,0.122093,0.131203,0.314065
7,0.427465,0.415353,0.122313,0.131552,0.313847
7,0.427520,0.415718,0.122349,0.131881,0.314498
7,0.427978,0.415867,0.122465,0.132272,0.315363
7,0.428289,0.415752,0.122604,0.132772,0.315141
7,0.428604,0.415987,0.122629,0.132969,0.315168
7,0.429234,0.415904,0.122602,0.133099,0.317000
7,0.429941,0.415687,0.122459,0.133226,0.317917
7,0.430522,0.415316,0.122360,0.133673,0.320182
7,0.431313,0.415074,0.122487,0.134129,0.320397
7,0.431801,0.415202,0.122529,0.134256,0.320414
7,0.432652,0.415763,0.122639,0.135060,0.323505
7,0.433133,0.416123,0.122693,0.135408,0.326026
7,0.433245,0.416268,0.122367,0.136024,0.327710
7,0.433869,0.415997,0.122130,0.136630,0.330930
7,0.434747,0.415960,0.122140,0.137082,0.334114
7,0.435272,0.416143,0.122303,0.137763,0.335262
7,0.435504,0.416162,0.122321,0.138362,0.337850
7,0.435914,0.416342,0.122267,0.138737,0.341519
7,0.436280,0.416551,0.121980,0.139374,0.345937
7,0.436849,0.416519,0.121688,0.139951,0.347066
7,0.437812,0.416441,0.121546,0.140269,0.349527
7,0.438138,0.416175,0.121554,0.140867,0.350685
7,0.438401,0.415582,0.121283,0.141589,0.351864
7,0.438468,0.415481,0.121150,0.141576,0.353359
7,0.438407,0.415485,0.120984,0.141737,0.354159
7,0.438689,0.415432,0.120880,0.141815,0.355278
7,0.439176,0.415036,0.121165,0.142222,0.355802
7,0.439306,0.414769,0.121614,0.143081,0.357072
7,0.439470,0.414631,0.122011,0.143616,0.358047
7,0.439827,0.414336,0.122400,0.144068,0.359072
7,0.440527,0.414255,0.123148,0.144433,0.360601
7,0.441060,0.414168,0.123827,0.144867,0.361204
7,0.441564,0.414091,0.124136,0.145071,0.361811
7,0.442383,0.414006,0.124373,0.145259,0.362796
7,0.443166,0.413729,0.124707,0.144698,0.361877
7,0.443479,0.413448,0.124928,0.144200,0.360680
7,0.443657,0.413340,0.125294,0.143927,0.360078
7,0.443733,0.413320,0.125632,0.143734,0.359883
7,0.443758,0.413316,0.125650,0.143605,0.359706
7,0.444036,0.413315,0.125847,0.143563,0.358965
7,0.445051,0.413225,0.126080,0.143485,0.357618
7,0.445882,0.412752,0.126303,0.143530,0.356701
7,0.446183,0.412082,0.126541,0.143526,0.355848
7,0.445312,0.411643,0.126895,0.143191,0.353357
7,0.444519,0.411116,0.127075,0.142796,0.349345
7,0.443439,0.411172,0.126889,0.142403,0.347106
7,0.442394,0.411822,0.127067,0.142375,0.343924
7,0.441752,0.412117,0.127179,0.142141,0.342670
7,0.441893,0.411945,0.127082,0.142166,0.342224
7,0.441330,0.411906,0.127082,0.142286,0.342266
7,0.440968,0.411662,0.127009,0.142342,0.341701
7,0.441010,0.411422,0.127183,0.142559,0.340339
7,0.440742,0.411356,0.127207,0.142602,0.339220
7,0.440590,0.411171,0.127204,0.142496,0.338873
7,0.440426,0.411061,0.127296,0.142501,0.338808
7,0.440153,0.411057,0.127392,0.142618,0.338734
7,0.440311,0.411093,0.127506,0.142737,0.338755
7,0.440344,0.411035,0.127543,0.142893,0.338479
7,0.440224,0.410991,0.127521,0.142987,0.338468
7,0.440136,0.410744,0.127612,0.143214,0.338609
7,0.440063,0.410542,0.127488,0.143368,0.339336
7,0.440107,0.410317,0.127420,0.143293,0.339617
7,0.440218,0.409996,0.127376,0.143380,0.340781
7,0.440178,0.409694,0.127304,0.143222,0.341445
7,0.440174,0.409488,0.127330,0.143192,0.342275
7,0.440372,0.409361,0.127219,0.143075,0.343467
7,0.440454,0.409262,0.127081,0.143022,0.344353
7,0.440445,0.409216,0.126960,0.142909,0.344997
7,0.440528,0.409286,0.126973,0.142898,0.345445
7,0.440614,0.409322,0.126991,0.142976,0.345551
7,0.440602,0.409319,0.127002,0.143026,0.345821
7,0.440595,0.409307,0.127036,0.143079,0.345890
7,0.440647,0.409321,0.127052,0.143167,0.346287
7,0.440777,0.409321,0.127115,0.143215,0.347245
7,0.440995,0.409348,0.126914,0.143466,0.349129
7,0.440891,0.409370,0.126675,0.143375,0.351517
7,0.440566,0.409395,0.126209,0.143388,0.355544
7,0.440766,0.409408,0.125702,0.143672,0.358012
7,0.440758,0.409365,0.125191,0.143861,0.359279
7,0.440928,0.409438,0.125027,0.143850,0.359297
7,0.441599,0.409319,0.125054,0.143697,0.359273
7,0.441942,0.409249,0.124876,0.143555,0.359226
7,0.442508,0.409250,0.124737,0.143347,0.359234
7,0.442757,0.409249,0.124652,0.143389,0.359259
7,0.443143,0.409212,0.124661,0.143432,0.359382
7,0.443711,0.409293,0.124761,0.143479,0.359730
7,0.443991,0.409496,0.124883,0.143637,0.360395
7,0.444558,0.409434,0.124906,0.143841,0.362008
7,0.444981,0.409435,0.125022,0.144436,0.364257
7,0.445160,0.409698,0.124819,0.145500,0.365001
7,0.445254,0.410125,0.124976,0.145884,0.364998
7,0.445320,0.410603,0.124892,0.145695,0.365041
7,0.445535,0.410520,0.124882,0.145460,0.364640
