gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
9,0.254682,0.468927,0.494147,0.411854,0.421246
9,0.253353,0.469580,0.494662,0.413464,0.421047
9,0.252030,0.470054,0.494985,0.414897,0.420936
9,0.250886,0.470413,0.495443,0.416465,0.420941
9,0.249902,0.470828,0.495741,0.418525,0.420921
9,0.247672,0.471682,0.496247,0.420542,0.420865
9,0.245568,0.472528,0.496699,0.422561,0.420689
9,0.239890,0.473608,0.497427,0.426379,0.420692
9,0.235812,0.474328,0.498190,0.428905,0.420981
9,0.230123,0.474972,0.498643,0.430869,0.421237
9,0.226510,0.475599,0.498853,0.432891,0.421112
9,0.224609,0.475848,0.498999,0.435251,0.420767
9,0.222368,0.476057,0.499248,0.437516,0.420558
9,0.220852,0.476186,0.499357,0.439503,0.420031
9,0.219274,0.476112,0.499469,0.441199,0.419641
9,0.217583,0.476112,0.499738,0.442062,0.419517
9,0.215824,0.476472,0.500021,0.443734,0.419609
9,0.215962,0.476968,0.500367,0.444677,0.419731
9,0.215634,0.476923,0.500719,0.445161,0.419812
9,0.214872,0.476556,0.500957,0.445980,0.419532
9,0.214322,0.476331,0.501112,0.446572,0.419209
9,0.213359,0.476230,0.501185,0.446977,0.418819
9,0.212536,0.475963,0.501212,0.447475,0.418262
9,0.212255,0.475399,0.501188,0.447853,0.418089
9,0.212165,0.474927,0.501095,0.447897,0.417793
9,0.212178,0.474345,0.500563,0.447886,0.417431
9,0.212599,0.474094,0.500401,0.447936,0.417490
9,0.213152,0.473720,0.499973,0.448880,0.417347
9,0.213534,0.473115,0.499342,0.449406,0.416546
9,0.214875,0.472725,0.498943,0.450257,0.415687
9,0.215842,0.472308,0.498720,0.451409,0.415265
9,0.216929,0.471594,0.498281,0.452573,0.414840
9,0.218011,0.470950,0.497873,0.453574,0.414244
9,0.219562,0.470986,0.497797,0.455394,0.414255
9,0.220436,0.470910,0.497636,0.456264,0.413897
9,0.221195,0.470969,0.497500,0.457165,0.413297
9,0.222223,0.470540,0.497243,0.457609,0.412757
9,0.222414,0.470589,0.497217,0.458058,0.412439
9,0.222154,0.470905,0.497273,0.458432,0.412202
9,0.221103,0.471498,0.497393,0.458259,0.412063
9,0.221782,0.472222,0.497582,0.456996,0.411586
9,0.221260,0.472730,0.497735,0.456096,0.411621
9,0.221893,0.473063,0.497955,0.455796,0.411985
9,0.223067,0.473070,0.498137,0.455696,0.411921
9,0.224499,0.472649,0.497984,0.455680,0.411577
9,0.226037,0.472412,0.497842,0.455218,0.411604
9,0.227181,0.472025,0.497741,0.454430,0.411931
9,0.228418,0.472098,0.497716,0.454005,0.412528
9,0.229145,0.472243,0.497698,0.453286,0.412609
9,0.229750,0.472569,0.497886,0.452020,0.412561
9,0.230036,0.472654,0.497958,0.451084,0.412279
9,0.229958,0.472814,0.498211,0.450385,0.412696
9,0.229787,0.473082,0.498315,0.449813,0.412738
9,0.229821,0.473236,0.498519,0.448363,0.413441
9,0.230315,0.473422,0.498767,0.447392,0.413965
9,0.230603,0.473606,0.498875,0.446556,0.414201
9,0.230884,0.473859,0.498825,0.445321,0.414445
9,0.231100,0.474435,0.498960,0.444121,0.414946
9,0.231429,0.474852,0.499023,0.443147,0.415284
9,0.231685,0.475181,0.499276,0.442612,0.415611
9,0.232180,0.475337,0.499238,0.442026,0.415993
9,0.232490,0.475473,0.499189,0.441361,0.416446
9,0.232843,0.475529,0.499071,0.440657,0.416873
9,0.232651,0.475446,0.498877,0.440126,0.417378
9,0.232432,0.475473,0.498729,0.439843,0.417938
9,0.230992,0.475581,0.498548,0.439396,0.418447
9,0.229484,0.475314,0.498499,0.438878,0.419343
9,0.227203,0.475996,0.498510,0.437483,0.420635
9,0.225612,0.476490,0.498679,0.435919,0.423070
9,0.224400,0.476902,0.498919,0.435426,0.424115
9,0.223044,0.477403,0.499218,0.434465,0.424812
9,0.222126,0.477625,0.499542,0.433553,0.425357
9,0.220988,0.477789,0.499889,0.432616,0.425742
9,0.220263,0.477967,0.500057,0.431466,0.425896
9,0.218798,0.478438,0.500498,0.430628,0.426426
9,0.218424,0.478670,0.500955,0.429076,0.426837
9,0.215883,0.479224,0.501435,0.428858,0.427116
9,0.214774,0.478932,0.502270,0.428682,0.428336
9,0.214551,0.480232,0.503042,0.429737,0.429144
9,0.214751,0.480719,0.503520,0.430403,0.429821
9,0.215934,0.481234,0.504081,0.430914,0.429885
9,0.213825,0.481763,0.504486,0.433674,0.430325
9,0.214390,0.482158,0.504931,0.433905,0.430018
9,0.214897,0.482719,0.505715,0.434447,0.430434
9,0.214519,0.483491,0.506242,0.435435,0.430687
9,0.216240,0.484064,0.506796,0.435286,0.430501
9,0.218822,0.484736,0.507254,0.435551,0.430639
9,0.221588,0.484978,0.507640,0.434734,0.430588
9,0.221898,0.485284,0.508217,0.433571,0.430801
9,0.222274,0.485442,0.508462,0.432545,0.430763
9,0.223068,0.485645,0.508684,0.432144,0.430930
9,0.224804,0.485352,0.508643,0.431490,0.430694
9,0.224818,0.485330,0.508458,0.430914,0.430506
9,0.227037,0.485556,0.508172,0.430645,0.430388
9,0.229455,0.485373,0.508226,0.427327,0.429755
9,0.231939,0.485684,0.508276,0.423278,0.429267
9,0.234933,0.485519,0.508330,0.421066,0.429169
9,0.237636,0.485625,0.508676,0.418604,0.429137
9,0.241297,0.485620,0.509187,0.414432,0.428640
9,0.243932,0.485725,0.509565,0.412075,0.427897
9,0.245262,0.485732,0.509903,0.409525,0.427760
9,0.245468,0.485644,0.510179,0.407763,0.427848
9,0.245546,0.485476,0.510369,0.406218,0.427995
9,0.245703,0.485229,0.510452,0.405339,0.428011
9,0.244702,0.485064,0.510418,0.405385,0.428235
9,0.244929,0.484978,0.510486,0.405067,0.428354
9,0.245574,0.484961,0.510525,0.404387,0.428270
9,0.247617,0.485179,0.510540,0.401611,0.427683
9,0.252473,0.485646,0.510655,0.396894,0.426565
9,0.255640,0.486072,0.510855,0.393467,0.425830
9,0.259225,0.486431,0.511039,0.389565,0.425147
9,0.262569,0.486667,0.511513,0.385644,0.424361
9,0.265002,0.486767,0.511959,0.382973,0.423933
9,0.266531,0.487077,0.512429,0.379937,0.423969
9,0.269042,0.486899,0.512569,0.378353,0.424234
9,0.271078,0.486631,0.512658,0.376382,0.424512
9,0.274363,0.486779,0.512895,0.372697,0.423839
9,0.277763,0.486858,0.513021,0.368224,0.423861
9,0.280636,0.486776,0.513103,0.364116,0.423064
9,0.283105,0.486817,0.513245,0.357472,0.422068
9,0.285945,0.486951,0.513134,0.351030,0.421208
9,0.286993,0.487282,0.513209,0.341540,0.419159
9,0.288574,0.487432,0.513089,0.331328,0.417780
9,0.290300,0.488004,0.512864,0.317468,0.415766
9,0.291357,0.487820,0.512346,0.305048,0.413900
9,0.292266,0.488368,0.511466,0.293375,0.412248
9,0.292558,0.488409,0.510584,0.280984,0.411060
9,0.293252,0.488320,0.509660,0.270628,0.409959
9,0.293787,0.487708,0.508209,0.260802,0.409257
9,0.294052,0.487434,0.506962,0.252435,0.408682
9,0.294571,0.487555,0.505523,0.245585,0.408332
9,0.294850,0.487361,0.504287,0.238029,0.408124
9,0.295022,0.486886,0.503127,0.232788,0.407934
9,0.295709,0.486886,0.502036,0.227637,0.407852
9,0.296450,0.487362,0.500496,0.220683,0.407436
9,0.297399,0.487515,0.498876,0.213351,0.407118
9,0.298037,0.487592,0.497404,0.208504,0.406585
9,0.298405,0.487757,0.496104,0.205157,0.406155
9,0.298984,0.487751,0.494172,0.199553,0.405298
9,0.298911,0.487108,0.492076,0.193154,0.404485
9,0.298300,0.486901,0.490024,0.188793,0.403595
9,0.297922,0.486315,0.487648,0.185061,0.402987
9,0.296996,0.486005,0.485873,0.183320,0.402975
9,0.296529,0.485656,0.484415,0.180835,0.402827
9,0.296523,0.485378,0.482519,0.179141,0.402562
9,0.296722,0.485338,0.481245,0.178082,0.402165
9,0.297097,0.485048,0.479979,0.176926,0.401845
9,0.297425,0.485070,0.479120,0.176272,0.401563
9,0.297665,0.485132,0.478133,0.175453,0.401247
9,0.298036,0.485245,0.476700,0.174321,0.400598
9,0.298092,0.485787,0.475799,0.172418,0.400051
9,0.298475,0.486258,0.474503,0.171691,0.399231
9,0.298591,0.486173,0.472794,0.170294,0.397640
9,0.298271,0.485747,0.471564,0.170027,0.396419
9,0.297884,0.485480,0.470918,0.169590,0.396126
9,0.297432,0.485303,0.470299,0.169000,0.395809
9,0.297494,0.485175,0.469977,0.168580,0.395795
9,0.297678,0.485164,0.469649,0.168369,0.395770
9,0.297967,0.485141,0.469514,0.168123,0.395710
9,0.298090,0.485168,0.469500,0.168045,0.395701
9,0.298123,0.485150,0.469454,0.167808,0.395746
9,0.298058,0.485157,0.469397,0.167504,0.395774
9,0.297875,0.485077,0.469406,0.167038,0.396055
9,0.297865,0.484983,0.469422,0.166812,0.396458
9,0.297719,0.484836,0.469447,0.167007,0.397893
9,0.297651,0.484924,0.469784,0.167943,0.398531
9,0.297381,0.484827,0.470145,0.168302,0.399192
9,0.297244,0.484826,0.470551,0.168300,0.400213
9,0.296910,0.484663,0.470808,0.169240,0.401247
9,0.296291,0.484742,0.471440,0.170228,0.402603
9,0.295694,0.484706,0.472168,0.171033,0.403522
9,0.295044,0.484731,0.473025,0.172886,0.405426
9,0.294713,0.484762,0.474048,0.174060,0.406252
9,0.293870,0.484764,0.474975,0.175881,0.407284
9,0.292949,0.484856,0.476158,0.178194,0.408217
9,0.292359,0.485077,0.477328,0.181203,0.408994
9,0.291019,0.485266,0.478956,0.183950,0.409943
9,0.289909,0.485461,0.480951,0.186594,0.410870
9,0.288922,0.485750,0.483012,0.188635,0.411608
9,0.287898,0.486017,0.484612,0.192057,0.411895
9,0.286953,0.486351,0.486141,0.195782,0.412189
9,0.286025,0.486358,0.487552,0.198199,0.412384
9,0.285718,0.486254,0.488689,0.200769,0.412429
9,0.284570,0.486116,0.489384,0.202608,0.412289
9,0.282268,0.486072,0.490161,0.203821,0.412300
9,0.281381,0.485880,0.490497,0.205247,0.412343
9,0.279850,0.485738,0.490746,0.207123,0.412458
9,0.278239,0.485491,0.491198,0.209893,0.412329
9,0.277121,0.485379,0.491792,0.211681,0.412283
