gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
3,0.453931,0.434630,0.129973,0.144759,0.151307
3,0.460514,0.448597,0.125386,0.146000,0.153963
3,0.463095,0.453752,0.126680,0.148663,0.155065
3,0.463821,0.455716,0.126716,0.149425,0.155567
3,0.464573,0.456840,0.126877,0.150053,0.156018
3,0.465010,0.457771,0.127224,0.150618,0.156347
3,0.465196,0.458408,0.127517,0.151091,0.156643
3,0.465383,0.458657,0.127743,0.151410,0.156902
3,0.465666,0.458937,0.127987,0.151646,0.157043
3,0.465923,0.459411,0.128282,0.151887,0.157200
3,0.466400,0.459623,0.128511,0.152063,0.157320
3,0.466586,0.459779,0.128632,0.152179,0.157420
3,0.466870,0.459722,0.128707,0.152285,0.157552
3,0.467145,0.459715,0.128850,0.152411,0.157731
3,0.467351,0.459946,0.129080,0.152574,0.157926
3,0.467586,0.460087,0.129230,0.152691,0.158072
3,0.467873,0.459999,0.129456,0.152798,0.158167
3,0.468184,0.459924,0.129583,0.152847,0.158235
3,0.468644,0.459944,0.129622,0.152911,0.158318
3,0.469119,0.459875,0.129577,0.152947,0.158453
3,0.469364,0.459948,0.129581,0.153003,0.158657
3,0.469769,0.459695,0.129540,0.153024,0.158719
3,0.470358,0.459265,0.129483,0.153073,0.158788
3,0.470764,0.458797,0.129426,0.153128,0.158880
3,0.471333,0.458755,0.129303,0.153127,0.159116
3,0.471832,0.458563,0.129105,0.153042,0.159219
3,0.472210,0.458258,0.129025,0.152991,0.159283
3,0.472455,0.457798,0.129021,0.152979,0.159258
3,0.472643,0.457472,0.128936,0.152855,0.159259
3,0.473086,0.456835,0.128811,0.152712,0.159258
3,0.473535,0.456477,0.128719,0.152642,0.159188
3,0.473712,0.456278,0.128737,0.152580,0.159129
3,0.473615,0.456024,0.128794,0.152546,0.159048
3,0.473532,0.455696,0.128848,0.152454,0.159036
3,0.473552,0.455203,0.129085,0.152458,0.158998
3,0.473788,0.454938,0.129131,0.152367,0.158927
3,0.473945,0.454662,0.129259,0.152233,0.158799
3,0.474255,0.454180,0.129440,0.152192,0.158740
3,0.474736,0.453917,0.129738,0.152132,0.158613
3,0.475144,0.453637,0.129840,0.151890,0.158368
3,0.475713,0.453105,0.129771,0.151456,0.157975
3,0.476379,0.452912,0.129716,0.151286,0.157764
3,0.477309,0.452429,0.129662,0.151002,0.157462
3,0.477373,0.451852,0.129784,0.150942,0.157559
3,0.477857,0.451994,0.129906,0.150999,0.157730
3,0.478190,0.451693,0.130194,0.150933,0.157896
3,0.478519,0.451611,0.130672,0.151030,0.158014
3,0.478197,0.451390,0.131404,0.151048,0.158098
3,0.477766,0.451076,0.131856,0.151129,0.158280
3,0.477851,0.450525,0.132246,0.151221,0.158466
3,0.477152,0.449967,0.132264,0.151347,0.158880
3,0.477239,0.449397,0.132344,0.151376,0.159156
3,0.478052,0.448951,0.132500,0.151499,0.159494
3,0.478878,0.448754,0.132647,0.151538,0.159559
3,0.479552,0.448765,0.132859,0.151552,0.159646
3,0.479966,0.448501,0.133461,0.151663,0.159863
3,0.480436,0.449023,0.134104,0.151841,0.160112
3,0.480657,0.449686,0.134575,0.152049,0.160321
3,0.481412,0.449243,0.135090,0.152300,0.160505
3,0.481904,0.449270,0.135378,0.152421,0.160621
3,0.482202,0.449795,0.135853,0.152490,0.160752
3,0.482488,0.449995,0.136091,0.152542,0.160859
3,0.482583,0.449943,0.136204,0.152539,0.160969
3,0.481791,0.449262,0.136368,0.152546,0.161060
3,0.482257,0.449221,0.136280,0.152492,0.161069
3,0.483327,0.449050,0.136272,0.152454,0.161049
3,0.483987,0.448908,0.136389,0.152498,0.161096
3,0.484995,0.448941,0.136403,0.152566,0.161331
3,0.485343,0.448718,0.136360,0.152523,0.161403
3,0.486030,0.448606,0.136391,0.152370,0.161325
3,0.486580,0.448584,0.136364,0.152203,0.161327
3,0.487001,0.448514,0.136252,0.151958,0.161292
3,0.486866,0.448546,0.136225,0.151763,0.161217
3,0.486782,0.448601,0.136398,0.151742,0.161222
3,0.486454,0.448465,0.136469,0.151728,0.161169
3,0.486129,0.449106,0.136741,0.151773,0.161114
3,0.485735,0.449412,0.137164,0.151878,0.161177
3,0.485081,0.449100,0.137727,0.151982,0.161202
3,0.484446,0.448832,0.137686,0.151907,0.160979
3,0.484057,0.448332,0.137577,0.151891,0.160809
3,0.483846,0.448194,0.137436,0.151920,0.160746
3,0.483832,0.448028,0.137281,0.151946,0.160711
3,0.483494,0.447987,0.137174,0.151979,0.160649
3,0.483343,0.447990,0.137022,0.152027,0.160642
3,0.483122,0.448014,0.136808,0.152113,0.160571
3,0.482822,0.448021,0.136582,0.152184,0.160516
3,0.482671,0.447966,0.136367,0.152204,0.160436
3,0.482342,0.448393,0.136090,0.152292,0.160425
3,0.482210,0.448433,0.135851,0.152273,0.160219
3,0.482588,0.447905,0.135504,0.152130,0.159983
3,0.482692,0.447590,0.134747,0.152004,0.159774
3,0.482688,0.447686,0.134299,0.151713,0.159523
3,0.482579,0.447675,0.134136,0.151509,0.159160
3,0.482634,0.447632,0.133522,0.151215,0.158783
3,0.483074,0.448365,0.133380,0.151057,0.158438
3,0.483206,0.448744,0.133215,0.150778,0.157773
3,0.483977,0.448346,0.133120,0.150637,0.157447
3,0.484361,0.448285,0.132970,0.150534,0.157356
3,0.484333,0.447986,0.132913,0.150492,0.157082
3,0.484167,0.448250,0.133056,0.150518,0.156934
3,0.484805,0.447979,0.132993,0.150569,0.156844
3,0.485478,0.447630,0.132940,0.150786,0.156928
3,0.485635,0.447279,0.132963,0.150733,0.156855
3,0.486351,0.446918,0.132923,0.150692,0.156822
3,0.486151,0.446781,0.132676,0.150584,0.156739
3,0.486350,0.446667,0.132506,0.150743,0.156857
3,0.486198,0.447202,0.132520,0.150892,0.156984
3,0.486122,0.447244,0.132363,0.151221,0.157226
3,0.486324,0.447265,0.131950,0.151313,0.157383
3,0.486338,0.447224,0.131204,0.151421,0.157552
3,0.486357,0.446945,0.130717,0.151367,0.157603
3,0.485927,0.447081,0.130202,0.151281,0.157548
3,0.485863,0.446346,0.129335,0.151160,0.157443
3,0.485305,0.446449,0.128876,0.151154,0.157396
3,0.484647,0.446081,0.128381,0.151105,0.157230
3,0.484060,0.447110,0.128461,0.151258,0.157329
3,0.483468,0.446307,0.128291,0.151325,0.157420
3,0.483208,0.446320,0.128209,0.151511,0.157591
3,0.482645,0.447427,0.128200,0.151713,0.157844
3,0.482796,0.447940,0.128163,0.151983,0.158053
3,0.482574,0.448960,0.128117,0.152225,0.158320
3,0.482615,0.448870,0.128039,0.152379,0.158461
3,0.483063,0.448608,0.127973,0.152483,0.158662
3,0.483232,0.448339,0.127726,0.152432,0.158769
3,0.483712,0.447734,0.127453,0.152402,0.158819
3,0.484215,0.447216,0.127326,0.152420,0.158892
3,0.484476,0.446408,0.127102,0.152442,0.158980
3,0.484465,0.445396,0.126730,0.152301,0.158825
3,0.484723,0.445084,0.126268,0.152175,0.158754
3,0.484957,0.444638,0.126049,0.152175,0.158614
3,0.485811,0.444171,0.125699,0.152056,0.158475
3,0.486192,0.443984,0.125454,0.152014,0.158474
3,0.486592,0.443743,0.125347,0.152011,0.158457
3,0.486803,0.443565,0.125203,0.152126,0.158568
3,0.486606,0.443521,0.125018,0.152152,0.158690
3,0.486761,0.443681,0.124892,0.152195,0.158741
3,0.486839,0.443924,0.124594,0.152364,0.158899
3,0.487258,0.444291,0.124534,0.152499,0.159097
3,0.487497,0.444393,0.124146,0.152570,0.159327
3,0.487563,0.444614,0.123777,0.152558,0.159388
3,0.487583,0.444715,0.123661,0.152645,0.159475
3,0.487895,0.444700,0.123435,0.152650,0.159516
3,0.487922,0.444826,0.123437,0.152783,0.159624
3,0.487683,0.444874,0.123293,0.152943,0.159872
3,0.488032,0.444783,0.123289,0.153123,0.159984
3,0.487885,0.444852,0.123649,0.153570,0.160116
3,0.488124,0.445067,0.124171,0.153829,0.160183
3,0.488220,0.445243,0.124667,0.154266,0.160459
3,0.488448,0.444997,0.124734,0.154470,0.160547
3,0.488702,0.444863,0.125007,0.154529,0.160488
3,0.488467,0.443911,0.125075,0.154378,0.160348
3,0.487864,0.443842,0.125470,0.154222,0.160005
3,0.487447,0.443908,0.125148,0.154084,0.159962
3,0.487274,0.444263,0.124967,0.153997,0.159894
3,0.486259,0.444551,0.125027,0.153979,0.159842
3,0.484910,0.445098,0.125115,0.153923,0.159672
3,0.483402,0.446216,0.125733,0.154140,0.159684
3,0.482507,0.446803,0.125783,0.154023,0.159447
3,0.481773,0.448106,0.125699,0.154020,0.159487
3,0.481626,0.448514,0.125710,0.154017,0.159375
3,0.481939,0.448964,0.125879,0.154039,0.159317
3,0.482104,0.449581,0.126399,0.154116,0.159225
3,0.481808,0.449817,0.126647,0.153863,0.158986
3,0.481606,0.450335,0.126904,0.153675,0.158768
3,0.481253,0.450499,0.126972,0.153381,0.158559
3,0.481130,0.451279,0.127234,0.153234,0.158439
3,0.481256,0.451819,0.127225,0.152689,0.158055
3,0.481106,0.452601,0.126846,0.152285,0.157889
3,0.481019,0.453528,0.126478,0.151953,0.157783
3,0.480882,0.455456,0.126584,0.151855,0.157757
3,0.480590,0.456472,0.126804,0.152001,0.157706
3,0.480396,0.457091,0.126989,0.151900,0.157667
3,0.480121,0.457890,0.127119,0.151997,0.157844
3,0.478170,0.458483,0.127533,0.152073,0.157982
3,0.477535,0.459107,0.128269,0.152133,0.157912
3,0.477485,0.458898,0.128704,0.151873,0.157577
3,0.477032,0.458882,0.128926,0.151520,0.157309
3,0.476551,0.458964,0.129052,0.151217,0.157109
3,0.476299,0.459508,0.129370,0.150942,0.156831
3,0.475147,0.460519,0.130157,0.150823,0.156545
3,0.474381,0.461391,0.130615,0.150682,0.156715
3,0.473426,0.461292,0.131296,0.150540,0.156699
3,0.472668,0.460593,0.131789,0.150368,0.156764
3,0.472060,0.460472,0.131722,0.150057,0.156846
3,0.471360,0.461083,0.131620,0.149836,0.157045
3,0.471046,0.461813,0.131869,0.149722,0.157216
3,0.470393,0.462165,0.132106,0.149523,0.157241
3,0.469769,0.462088,0.132335,0.149163,0.157323
3,0.469252,0.462104,0.132306,0.149085,0.157603
3,0.469204,0.462024,0.132440,0.148937,0.157816
3,0.469083,0.462342,0.132639,0.148921,0.157916
3,0.469310,0.462164,0.132975,0.148941,0.158018
3,0.468509,0.461874,0.133581,0.148976,0.158143
3,0.467809,0.461875,0.133674,0.149031,0.158300
3,0.466865,0.461863,0.134275,0.149117,0.158461
3,0.465993,0.461827,0.134776,0.149215,0.158598
3,0.465354,0.461952,0.134896,0.149249,0.158758
3,0.464840,0.461768,0.135322,0.149294,0.158819
3,0.464580,0.461433,0.136111,0.149352,0.158890
3,0.464440,0.461018,0.136821,0.149424,0.158860
3,0.464463,0.460464,0.137009,0.149191,0.158548
3,0.464248,0.459970,0.137629,0.149205,0.158215
3,0.464608,0.459738,0.138002,0.149167,0.157896
3,0.465325,0.459000,0.138460,0.149366,0.157763
3,0.465369,0.458412,0.138709,0.149495,0.157693
3,0.465665,0.457740,0.138936,0.149598,0.157524
3,0.465776,0.456915,0.138927,0.149675,0.157349
3,0.466206,0.455512,0.139087,0.149683,0.157118
3,0.466030,0.454612,0.139154,0.149630,0.157136
3,0.466156,0.453973,0.139170,0.149635,0.157155
3,0.466923,0.453564,0.139162,0.149667,0.157197
3,0.467816,0.453101,0.139187,0.149647,0.156994
3,0.468958,0.452393,0.139174,0.149590,0.156969
3,0.470286,0.452248,0.139101,0.149502,0.156778
3,0.471517,0.452019,0.138980,0.149475,0.156639
3,0.472430,0.451992,0.138847,0.149390,0.156534
3,0.472861,0.452713,0.138757,0.149303,0.156434
3,0.473281,0.452570,0.138585,0.149106,0.156267
3,0.473616,0.452127,0.138456,0.148980,0.155921
3,0.474180,0.451536,0.138113,0.148711,0.155997
3,0.474815,0.451397,0.137694,0.148263,0.155814
3,0.475796,0.451034,0.137279,0.147949,0.155698
3,0.476841,0.450490,0.136811,0.147798,0.155781
3,0.477595,0.449978,0.136330,0.147552,0.155731
3,0.478184,0.449694,0.135821,0.147446,0.155561
3,0.479648,0.449161,0.135157,0.147312,0.155387
3,0.480203,0.448730,0.134492,0.147006,0.155156
3,0.480168,0.448481,0.134095,0.146940,0.154993
3,0.480326,0.448365,0.133633,0.146818,0.154887
3,0.480140,0.448229,0.133665,0.146799,0.154759
3,0.480148,0.448038,0.133733,0.146830,0.154698
3,0.480172,0.447923,0.133634,0.146853,0.154675
3,0.480238,0.447255,0.133507,0.146843,0.154499
3,0.479993,0.446415,0.133304,0.146797,0.154323
3,0.479884,0.446168,0.133286,0.146821,0.154081
3,0.479217,0.446147,0.133275,0.146743,0.153883
3,0.478474,0.445828,0.133125,0.146604,0.153800
3,0.478243,0.445624,0.133006,0.146591,0.153627
3,0.477989,0.445462,0.132714,0.146571,0.153523
3,0.477999,0.445625,0.132588,0.146550,0.153352
3,0.477914,0.445967,0.132667,0.146518,0.153270
3,0.477815,0.446098,0.132724,0.146389,0.153228
3,0.478041,0.446237,0.132767,0.146289,0.153108
3,0.478100,0.446488,0.132814,0.146212,0.153078
3,0.477886,0.446630,0.132894,0.146237,0.153075
3,0.477950,0.446757,0.132991,0.146179,0.152969
3,0.477556,0.446496,0.132968,0.146034,0.153013
3,0.477011,0.446107,0.132970,0.145944,0.152941
3,0.476821,0.445787,0.132957,0.145880,0.152898
3,0.476545,0.446170,0.133150,0.145840,0.152744
