gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
1,0.260290,0.432889,0.143925,0.142041,0.153711
1,0.260369,0.432879,0.143925,0.142046,0.153703
1,0.260466,0.432824,0.143954,0.142063,0.153713
1,0.260503,0.432801,0.143950,0.142062,0.153714
1,0.260604,0.432825,0.143959,0.142084,0.153748
1,0.260644,0.432860,0.143934,0.142096,0.153795
1,0.260690,0.432935,0.143926,0.142116,0.153824
1,0.260774,0.432986,0.143918,0.142115,0.153842
1,0.260769,0.433036,0.143888,0.142111,0.153848
1,0.260776,0.433112,0.143863,0.142101,0.153880
1,0.260757,0.433144,0.143816,0.142109,0.153893
1,0.260743,0.433163,0.143801,0.142115,0.153901
1,0.260721,0.433216,0.143815,0.142130,0.153918
1,0.260762,0.433249,0.143821,0.142147,0.153932
1,0.260799,0.433249,0.143842,0.142182,0.153949
1,0.260793,0.433248,0.143856,0.142194,0.153968
1,0.260840,0.433281,0.143884,0.142225,0.154002
1,0.260903,0.433331,0.143922,0.142253,0.154014
1,0.260966,0.433384,0.143956,0.142280,0.154019
1,0.260960,0.433394,0.143969,0.142275,0.154018
1,0.260917,0.433387,0.143960,0.142268,0.154026
1,0.260942,0.433392,0.143975,0.142274,0.154056
1,0.260739,0.433487,0.143983,0.142245,0.154077
1,0.260662,0.433637,0.143990,0.142244,0.154103
1,0.260633,0.433779,0.143981,0.142246,0.154107
1,0.260585,0.433873,0.143973,0.142239,0.154115
1,0.260527,0.433898,0.143954,0.142236,0.154114
1,0.260488,0.433916,0.143926,0.142231,0.154115
1,0.260536,0.433937,0.143916,0.142227,0.154121
1,0.260602,0.434052,0.143894,0.142214,0.154125
1,0.260612,0.434090,0.143876,0.142202,0.154115
1,0.260609,0.434167,0.143854,0.142176,0.154095
1,0.260611,0.434223,0.143802,0.142131,0.154066
1,0.260637,0.434283,0.143759,0.142097,0.154060
1,0.260651,0.434397,0.143734,0.142077,0.154070
1,0.260666,0.434433,0.143729,0.142064,0.154083
1,0.260612,0.434471,0.143756,0.142078,0.154078
1,0.260493,0.434503,0.143766,0.142089,0.154070
1,0.260432,0.434570,0.143798,0.142106,0.154062
1,0.260318,0.434619,0.143821,0.142109,0.154048
1,0.260242,0.434699,0.143830,0.142110,0.154029
1,0.260175,0.434768,0.143849,0.142124,0.154025
1,0.260064,0.434799,0.143875,0.142161,0.154034
1,0.260040,0.434874,0.143888,0.142195,0.154040
1,0.259987,0.434883,0.143899,0.142206,0.154039
1,0.260086,0.434836,0.143921,0.142245,0.154028
1,0.260087,0.434792,0.143926,0.142261,0.154017
1,0.260096,0.434776,0.143918,0.142289,0.154002
1,0.260075,0.434746,0.143908,0.142299,0.153990
1,0.260032,0.434754,0.143905,0.142317,0.153988
1,0.260031,0.434822,0.143876,0.142330,0.153986
1,0.260052,0.434840,0.143810,0.142290,0.153975
1,0.260097,0.434834,0.143774,0.142259,0.153961
1,0.260089,0.434828,0.143722,0.142220,0.153958
1,0.260083,0.434822,0.143663,0.142192,0.153952
1,0.260038,0.434864,0.143659,0.142191,0.153939
1,0.259990,0.434954,0.143685,0.142193,0.153909
1,0.259943,0.435038,0.143702,0.142188,0.153882
1,0.259890,0.435146,0.143705,0.142181,0.153847
1,0.259826,0.435209,0.143711,0.142168,0.153815
1,0.259721,0.435231,0.143705,0.142152,0.153785
1,0.259658,0.435211,0.143711,0.142138,0.153746
1,0.259634,0.435211,0.143701,0.142124,0.153709
1,0.259652,0.435244,0.143696,0.142125,0.153692
1,0.259648,0.435266,0.143691,0.142130,0.153671
1,0.259678,0.435270,0.143647,0.142120,0.153662
1,0.259781,0.435244,0.143635,0.142112,0.153664
1,0.259866,0.435225,0.143622,0.142107,0.153679
1,0.259939,0.435246,0.143618,0.142100,0.153707
1,0.260006,0.435260,0.143606,0.142080,0.153723
1,0.260063,0.435275,0.143603,0.142069,0.153772
1,0.260156,0.435255,0.143608,0.142067,0.153808
1,0.260261,0.435278,0.143645,0.142078,0.153841
1,0.260332,0.435311,0.143652,0.142072,0.153842
1,0.260340,0.435340,0.143653,0.142078,0.153848
1,0.260343,0.435402,0.143659,0.142080,0.153851
1,0.260367,0.435418,0.143667,0.142082,0.153851
1,0.260365,0.435394,0.143682,0.142090,0.153854
1,0.260333,0.435379,0.143717,0.142115,0.153844
1,0.260281,0.435386,0.143767,0.142128,0.153836
1,0.260238,0.435388,0.143805,0.142149,0.153829
1,0.260231,0.435430,0.143840,0.142166,0.153834
1,0.260218,0.435453,0.143879,0.142184,0.153857
1,0.260213,0.435484,0.143937,0.142204,0.153897
1,0.260210,0.435454,0.143962,0.142235,0.153922
1,0.260234,0.435427,0.143967,0.142249,0.153949
1,0.260277,0.435430,0.143971,0.142254,0.153971
1,0.260310,0.435467,0.144049,0.142290,0.153989
1,0.260354,0.435504,0.144104,0.142306,0.153996
1,0.260396,0.435650,0.144159,0.142319,0.154021
1,0.260416,0.435714,0.144164,0.142328,0.154034
1,0.260567,0.435783,0.144204,0.142334,0.154041
1,0.260643,0.435815,0.144220,0.142345,0.154040
1,0.260693,0.435835,0.144223,0.142354,0.154030
1,0.260712,0.435805,0.144228,0.142364,0.154025
1,0.260699,0.435767,0.144222,0.142361,0.154028
1,0.260699,0.435732,0.144213,0.142363,0.154014
1,0.260694,0.435695,0.144208,0.142357,0.153998
1,0.260652,0.435702,0.144229,0.142345,0.153976
1,0.260650,0.435694,0.144238,0.142348,0.153964
1,0.260638,0.435715,0.144238,0.142346,0.153960
1,0.260642,0.435794,0.144262,0.142352,0.153965
1,0.260670,0.435878,0.144276,0.142340,0.153959
1,0.260738,0.435951,0.144299,0.142335,0.153958
1,0.260753,0.436014,0.144328,0.142340,0.153960
1,0.260767,0.436010,0.144363,0.142362,0.153966
1,0.260819,0.436003,0.144350,0.142357,0.153971
1,0.260822,0.435994,0.144347,0.142362,0.153982
1,0.260782,0.435991,0.144330,0.142357,0.153984
1,0.260747,0.435980,0.144289,0.142357,0.153991
1,0.260663,0.435979,0.144239,0.142348,0.153991
1,0.260594,0.435992,0.144188,0.142342,0.154001
1,0.260513,0.435946,0.144129,0.142329,0.154002
1,0.260403,0.435932,0.144091,0.142301,0.154008
1,0.260350,0.435927,0.144077,0.142279,0.154002
1,0.260275,0.435867,0.144058,0.142270,0.154004
1,0.260297,0.435837,0.144038,0.142265,0.154026
1,0.260301,0.435784,0.144039,0.142258,0.154044
1,0.260272,0.435718,0.144017,0.142246,0.154051
1,0.260220,0.435692,0.143996,0.142243,0.154042
1,0.260123,0.435572,0.143999,0.142270,0.154042
1,0.260026,0.435540,0.143986,0.142275,0.154069
1,0.259982,0.435546,0.143976,0.142283,0.154094
1,0.259980,0.435529,0.143950,0.142279,0.154122
1,0.260007,0.435492,0.143933,0.142284,0.154151
1,0.260027,0.435503,0.143891,0.142292,0.154166
1,0.259951,0.435499,0.143809,0.142282,0.154148
1,0.259931,0.435502,0.143781,0.142289,0.154147
1,0.259854,0.435510,0.143751,0.142290,0.154132
1,0.259844,0.435528,0.143752,0.142311,0.154151
1,0.259794,0.435555,0.143752,0.142328,0.154161
1,0.259778,0.435531,0.143766,0.142363,0.154165
1,0.259654,0.435516,0.143782,0.142364,0.154153
1,0.259614,0.435549,0.143802,0.142357,0.154110
1,0.259549,0.435529,0.143817,0.142358,0.154063
1,0.259502,0.435509,0.143825,0.142353,0.154029
1,0.259456,0.435525,0.143848,0.142355,0.154024
1,0.259409,0.435493,0.143849,0.142350,0.154017
1,0.259381,0.435506,0.143830,0.142336,0.153998
