gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
8,0.464761,0.494635,0.513298,0.467439,0.423612
8,0.469161,0.497588,0.515866,0.468335,0.424804
8,0.470993,0.501591,0.519831,0.469672,0.426346
8,0.471923,0.503994,0.522541,0.471241,0.428155
8,0.472089,0.505188,0.524061,0.472241,0.428649
8,0.472146,0.505976,0.525134,0.473023,0.429547
8,0.472298,0.506525,0.525861,0.473619,0.430145
8,0.472481,0.506739,0.526299,0.474027,0.430585
8,0.472639,0.506898,0.526617,0.474290,0.431044
8,0.472800,0.507079,0.526893,0.474571,0.431672
8,0.472862,0.507293,0.527093,0.474901,0.432178
8,0.472917,0.507429,0.527294,0.475191,0.432645
8,0.472960,0.507541,0.527449,0.475373,0.432984
8,0.472962,0.507679,0.527561,0.475535,0.433356
8,0.472940,0.507837,0.527670,0.475720,0.433829
8,0.472891,0.508028,0.527715,0.475842,0.434179
8,0.472859,0.508229,0.527794,0.475987,0.434533
8,0.472876,0.508404,0.527855,0.476130,0.434938
8,0.472861,0.508587,0.527903,0.476286,0.435465
8,0.472938,0.508965,0.527999,0.476535,0.436453
8,0.473038,0.509268,0.528111,0.476739,0.437297
8,0.473107,0.509490,0.528233,0.476943,0.437970
8,0.473217,0.509712,0.528336,0.477087,0.438399
8,0.473373,0.509881,0.528441,0.477223,0.438748
8,0.473354,0.510089,0.528511,0.477251,0.438969
8,0.473425,0.510287,0.528510,0.477299,0.439197
8,0.473613,0.510411,0.528513,0.477321,0.439420
8,0.473726,0.510469,0.528496,0.477350,0.439611
8,0.473838,0.510570,0.528498,0.477403,0.439854
8,0.473989,0.510845,0.528483,0.477469,0.440458
8,0.474186,0.511129,0.528434,0.477696,0.441018
8,0.474419,0.511464,0.528389,0.478039,0.441910
8,0.474529,0.511749,0.528453,0.478351,0.442516
8,0.474587,0.512036,0.528470,0.478530,0.442886
8,0.474645,0.512315,0.528395,0.478639,0.443183
8,0.474657,0.512590,0.528398,0.478759,0.443370
8,0.474593,0.512705,0.528323,0.478698,0.443408
8,0.474539,0.512820,0.528304,0.478724,0.443491
8,0.474502,0.512898,0.528259,0.478729,0.443536
8,0.474500,0.512943,0.528217,0.478764,0.443624
8,0.474475,0.512977,0.528189,0.478779,0.443700
8,0.474442,0.513008,0.528210,0.478812,0.443847
8,0.474449,0.513061,0.528231,0.478928,0.444231
8,0.474497,0.513114,0.528223,0.479049,0.444609
8,0.474532,0.513169,0.528260,0.479200,0.444841
8,0.474621,0.513228,0.528290,0.479313,0.445028
8,0.474737,0.513306,0.528317,0.479450,0.445239
8,0.474843,0.513389,0.528370,0.479561,0.445371
8,0.474896,0.513482,0.528433,0.479659,0.445501
8,0.474898,0.513499,0.528435,0.479689,0.445502
8,0.474908,0.513500,0.528416,0.479652,0.445310
8,0.474921,0.513475,0.528434,0.479700,0.445253
8,0.474953,0.513376,0.528511,0.479714,0.445037
8,0.474969,0.513203,0.528548,0.479718,0.444875
8,0.474973,0.513064,0.528602,0.479768,0.444877
8,0.474988,0.512933,0.528642,0.479759,0.444877
8,0.474963,0.512803,0.528663,0.479706,0.444833
8,0.474939,0.512726,0.528670,0.479690,0.444836
8,0.474983,0.512668,0.528610,0.479657,0.444876
8,0.474925,0.512623,0.528546,0.479614,0.444925
