gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.188766,0.483423,0.470948,0.165893,0.165932
4,0.188755,0.483411,0.470859,0.165874,0.165949
4,0.188743,0.483373,0.470773,0.165854,0.165967
4,0.188739,0.483351,0.470715,0.165869,0.165994
4,0.188733,0.483308,0.470571,0.165839,0.165981
4,0.188728,0.483282,0.470497,0.165810,0.165975
4,0.188721,0.483243,0.470461,0.165775,0.165948
4,0.188703,0.483228,0.470420,0.165757,0.165950
4,0.188696,0.483215,0.470384,0.165735,0.165923
4,0.188725,0.483187,0.470374,0.165748,0.165917
4,0.188801,0.483127,0.470367,0.165783,0.165909
4,0.188841,0.483040,0.470340,0.165805,0.165928
4,0.188851,0.482987,0.470330,0.165821,0.165929
4,0.188832,0.482950,0.470335,0.165839,0.165926
4,0.188786,0.482947,0.470330,0.165858,0.165921
4,0.188769,0.482938,0.470329,0.165892,0.165934
4,0.188761,0.482920,0.470285,0.165922,0.165938
4,0.188740,0.482902,0.470241,0.165930,0.165953
4,0.188719,0.482892,0.470122,0.165963,0.165977
4,0.188714,0.482880,0.470011,0.165981,0.165979
4,0.188705,0.482890,0.469955,0.166002,0.165986
4,0.188747,0.482838,0.469925,0.166083,0.166016
4,0.188745,0.482823,0.469854,0.166119,0.166022
4,0.188739,0.482842,0.469832,0.166135,0.166001
4,0.188755,0.482818,0.469797,0.166180,0.165998
4,0.188770,0.482819,0.469753,0.166185,0.165974
4,0.188782,0.482815,0.469731,0.166215,0.165959
4,0.188817,0.482800,0.469674,0.166276,0.165980
4,0.188853,0.482769,0.469604,0.166275,0.165977
4,0.188867,0.482759,0.469550,0.166273,0.165968
4,0.188888,0.482781,0.469533,0.166270,0.165970
4,0.188898,0.482739,0.469466,0.166255,0.165962
4,0.188874,0.482728,0.469450,0.166248,0.166019
4,0.188849,0.482680,0.469407,0.166276,0.166061
4,0.188765,0.482637,0.469405,0.166297,0.166126
4,0.188701,0.482605,0.469333,0.166341,0.166171
4,0.188593,0.482582,0.469226,0.166282,0.166155
4,0.188458,0.482555,0.469205,0.166289,0.166146
4,0.188322,0.482546,0.469211,0.166286,0.166153
4,0.188251,0.482466,0.469216,0.166292,0.166155
4,0.188174,0.482355,0.469224,0.166308,0.166152
4,0.188104,0.482312,0.469232,0.166322,0.166170
4,0.188058,0.482270,0.469216,0.166351,0.166204
4,0.188077,0.482195,0.469174,0.166360,0.166205
4,0.188098,0.482133,0.469089,0.166358,0.166191
4,0.188097,0.482043,0.469050,0.166288,0.166142
4,0.188120,0.481978,0.468933,0.166223,0.166098
4,0.188185,0.481967,0.468820,0.166160,0.166050
4,0.188250,0.481972,0.468731,0.166126,0.166004
4,0.188282,0.481930,0.468665,0.166096,0.165936
4,0.188306,0.481890,0.468631,0.166054,0.165885
4,0.188333,0.481868,0.468653,0.166011,0.165837
4,0.188400,0.481841,0.468661,0.165967,0.165795
4,0.188434,0.481829,0.468662,0.165896,0.165755
4,0.188481,0.481852,0.468684,0.165859,0.165727
4,0.188488,0.481841,0.468738,0.165837,0.165712
4,0.188487,0.481824,0.468777,0.165829,0.165704
4,0.188497,0.481816,0.468807,0.165833,0.165708
4,0.188491,0.481816,0.468864,0.165859,0.165727
4,0.188499,0.481812,0.468875,0.165878,0.165741
4,0.188491,0.481829,0.468913,0.165882,0.165743
4,0.188475,0.481836,0.468955,0.165898,0.165757
4,0.188472,0.481842,0.469026,0.165918,0.165761
4,0.188442,0.481854,0.469100,0.165934,0.165778
4,0.188391,0.481829,0.469139,0.165952,0.165787
4,0.188370,0.481786,0.469141,0.165944,0.165772
4,0.188352,0.481771,0.469145,0.165938,0.165763
4,0.188334,0.481749,0.469151,0.165900,0.165740
4,0.188345,0.481736,0.469170,0.165905,0.165738
4,0.188343,0.481712,0.469159,0.165901,0.165734
4,0.188340,0.481701,0.469154,0.165867,0.165725
4,0.188329,0.481671,0.469175,0.165829,0.165718
4,0.188314,0.481618,0.469206,0.165814,0.165725
4,0.188329,0.481580,0.469266,0.165831,0.165741
4,0.188324,0.481573,0.469289,0.165845,0.165757
4,0.188310,0.481583,0.469286,0.165849,0.165789
4,0.188335,0.481543,0.469278,0.165830,0.165794
4,0.188363,0.481517,0.469247,0.165831,0.165808
4,0.188379,0.481497,0.469214,0.165812,0.165816
4,0.188401,0.481446,0.469164,0.165804,0.165827
4,0.188433,0.481384,0.469161,0.165817,0.165826
4,0.188443,0.481315,0.469177,0.165807,0.165816
4,0.188449,0.481278,0.469174,0.165786,0.165804
4,0.188439,0.481254,0.469186,0.165757,0.165779
4,0.188428,0.481236,0.469202,0.165714,0.165734
4,0.188421,0.481223,0.469248,0.165715,0.165712
4,0.188383,0.481233,0.469267,0.165726,0.165704
4,0.188355,0.481243,0.469266,0.165738,0.165698
4,0.188337,0.481244,0.469273,0.165745,0.165702
4,0.188330,0.481240,0.469268,0.165751,0.165711
4,0.188309,0.481277,0.469278,0.165743,0.165722
4,0.188277,0.481302,0.469255,0.165739,0.165739
4,0.188240,0.481333,0.469210,0.165728,0.165721
4,0.188205,0.481343,0.469200,0.165746,0.165714
4,0.188151,0.481371,0.469183,0.165739,0.165689
4,0.188122,0.481425,0.469148,0.165713,0.165679
4,0.188111,0.481482,0.469101,0.165689,0.165663
4,0.188075,0.481529,0.469053,0.165642,0.165616
4,0.188067,0.481504,0.468896,0.165597,0.165585
4,0.188044,0.481442,0.468722,0.165575,0.165580
4,0.188043,0.481397,0.468572,0.165541,0.165571
4,0.188033,0.481362,0.468428,0.165518,0.165565
4,0.188031,0.481357,0.468255,0.165494,0.165548
4,0.188051,0.481386,0.468234,0.165507,0.165534
4,0.188075,0.481401,0.468206,0.165521,0.165532
4,0.188074,0.481428,0.468186,0.165490,0.165505
