gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
5,0.203666,0.477825,0.503939,0.463561,0.209575
5,0.201540,0.478513,0.505976,0.467540,0.214665
5,0.199393,0.479274,0.507824,0.470242,0.217487
5,0.198147,0.479741,0.509606,0.472744,0.220622
5,0.196877,0.479875,0.510953,0.474465,0.225847
5,0.195803,0.480138,0.512061,0.475264,0.231339
5,0.195142,0.480279,0.512888,0.475937,0.236646
5,0.194656,0.480398,0.513465,0.476405,0.240379
5,0.194356,0.480491,0.513808,0.476710,0.241977
5,0.194180,0.480541,0.514017,0.476891,0.243341
5,0.193996,0.480560,0.514153,0.477083,0.244389
5,0.193877,0.480618,0.514191,0.477239,0.245165
5,0.193747,0.480725,0.514242,0.477351,0.245982
5,0.193711,0.480757,0.514281,0.477397,0.246761
5,0.193686,0.480847,0.514319,0.477442,0.247596
5,0.193736,0.480947,0.514328,0.477480,0.247858
5,0.193781,0.481099,0.514335,0.477479,0.249545
5,0.193863,0.481232,0.514394,0.477489,0.251240
5,0.193924,0.481328,0.514455,0.477513,0.252982
5,0.194110,0.481383,0.514486,0.477463,0.254531
5,0.194293,0.481531,0.514550,0.477430,0.255486
5,0.194425,0.481638,0.514602,0.477277,0.256845
5,0.194515,0.481683,0.514623,0.477098,0.257325
5,0.194618,0.481712,0.514593,0.477018,0.257437
5,0.194792,0.481757,0.514551,0.476922,0.257734
5,0.194890,0.481842,0.514500,0.476843,0.257873
5,0.194947,0.481893,0.514391,0.476743,0.257931
5,0.194973,0.481948,0.514351,0.476678,0.258034
5,0.194957,0.481970,0.514302,0.476685,0.257855
5,0.194893,0.481970,0.514298,0.476744,0.257876
5,0.194842,0.481916,0.514277,0.476778,0.258091
5,0.194787,0.481859,0.514279,0.476865,0.257913
5,0.194709,0.481819,0.514366,0.476999,0.257516
5,0.194564,0.481875,0.514535,0.477207,0.257135
5,0.194419,0.481836,0.514596,0.477294,0.256750
5,0.194356,0.481765,0.514612,0.477340,0.256367
5,0.194222,0.481706,0.514671,0.477396,0.256153
5,0.194112,0.481690,0.514719,0.477439,0.255821
5,0.193976,0.481618,0.514725,0.477487,0.255434
5,0.194025,0.481569,0.514703,0.477558,0.255218
5,0.193982,0.481554,0.514660,0.477596,0.255227
5,0.194017,0.481509,0.514594,0.477525,0.255456
5,0.194076,0.481433,0.514556,0.477396,0.255793
5,0.194128,0.481307,0.514490,0.477314,0.256009
5,0.194174,0.481261,0.514461,0.477239,0.256135
5,0.194243,0.481250,0.514453,0.477186,0.256472
5,0.194346,0.481281,0.514467,0.477145,0.256785
5,0.194481,0.481315,0.514488,0.477144,0.256850
5,0.194574,0.481294,0.514482,0.477135,0.256767
5,0.194627,0.481302,0.514501,0.477110,0.256736
5,0.194645,0.481347,0.514504,0.477076,0.256714
5,0.194673,0.481394,0.514503,0.477066,0.256574
5,0.194696,0.481424,0.514473,0.477026,0.256413
5,0.194697,0.481475,0.514469,0.477032,0.256196
5,0.194704,0.481500,0.514438,0.477016,0.255907
5,0.194704,0.481525,0.514404,0.476999,0.255939
5,0.194674,0.481559,0.514390,0.477008,0.255799
5,0.194648,0.481556,0.514350,0.476980,0.255742
5,0.194645,0.481536,0.514346,0.476969,0.255745
5,0.194646,0.481495,0.514332,0.476924,0.255563
5,0.194626,0.481452,0.514316,0.476872,0.255104
5,0.194599,0.481406,0.514296,0.476873,0.254538
5,0.194581,0.481372,0.514256,0.476904,0.254040
5,0.194598,0.481345,0.514188,0.476951,0.253369
5,0.194595,0.481321,0.514103,0.476967,0.252783
5,0.194604,0.481314,0.514041,0.477033,0.252282
5,0.194638,0.481304,0.514005,0.477084,0.251798
5,0.194669,0.481282,0.513954,0.477082,0.251488
5,0.194680,0.481247,0.513915,0.477104,0.251161
5,0.194683,0.481199,0.513883,0.477128,0.250943
5,0.194629,0.481072,0.513902,0.477154,0.250459
5,0.194543,0.480983,0.513964,0.477184,0.250266
5,0.194409,0.480922,0.514065,0.477241,0.249680
5,0.194282,0.480896,0.514181,0.477337,0.249255
5,0.194205,0.480850,0.514246,0.477398,0.248663
5,0.194138,0.480814,0.514301,0.477464,0.248047
5,0.194060,0.480775,0.514339,0.477498,0.247793
5,0.194014,0.480749,0.514383,0.477544,0.247486
5,0.194001,0.480709,0.514404,0.477579,0.247419
5,0.193999,0.480686,0.514397,0.477569,0.247666
5,0.194030,0.480647,0.514372,0.477572,0.248070
5,0.194058,0.480622,0.514338,0.477567,0.248596
5,0.194053,0.480590,0.514311,0.477554,0.248908
5,0.194050,0.480537,0.514305,0.477541,0.249123
5,0.194046,0.480483,0.514286,0.477525,0.249232
5,0.194048,0.480436,0.514308,0.477534,0.249401
5,0.194015,0.480361,0.514335,0.477558,0.249460
5,0.194000,0.480234,0.514354,0.477572,0.249607
5,0.193956,0.480109,0.514367,0.477581,0.249505
5,0.193896,0.480065,0.514384,0.477587,0.249377
5,0.193847,0.479965,0.514412,0.477599,0.249233
5,0.193805,0.479855,0.514435,0.477618,0.248997
