gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
0,0.283073,0.098847,0.095003,0.102790,0.130824
0,0.283079,0.099984,0.092827,0.101016,0.124282
0,0.282042,0.098912,0.092624,0.098908,0.119028
0,0.278303,0.096093,0.091310,0.096119,0.114429
0,0.274081,0.093047,0.089005,0.092567,0.110909
0,0.270562,0.089972,0.085876,0.089087,0.107285
0,0.267281,0.088333,0.082179,0.086064,0.104478
0,0.288458,0.096903,0.094236,0.107901,0.143955
0,0.297291,0.100868,0.095103,0.102898,0.139404
0,0.302674,0.102417,0.095824,0.101525,0.132980
0,0.303840,0.103607,0.095343,0.100139,0.128982
0,0.303612,0.103199,0.094382,0.098398,0.126101
0,0.303145,0.102968,0.094000,0.097527,0.124884
0,0.302083,0.102564,0.092369,0.095425,0.121705
0,0.300991,0.101969,0.091630,0.094533,0.120284
0,0.299840,0.101491,0.091258,0.093940,0.119504
0,0.298847,0.101107,0.090829,0.093388,0.118909
0,0.298130,0.100828,0.090457,0.092899,0.118342
0,0.297354,0.100571,0.090159,0.092398,0.117750
0,0.296693,0.100249,0.089911,0.091904,0.117113
0,0.295991,0.099900,0.089636,0.091406,0.116643
0,0.295130,0.099300,0.089376,0.090833,0.116202
0,0.294326,0.098752,0.089056,0.090311,0.115847
0,0.293376,0.097806,0.088549,0.089517,0.115374
0,0.292164,0.096710,0.087983,0.088569,0.114739
0,0.290975,0.095558,0.087424,0.087613,0.113999
0,0.289621,0.094700,0.086913,0.086724,0.113450
0,0.288618,0.093833,0.086334,0.085828,0.112769
0,0.287336,0.093093,0.085672,0.084905,0.112066
0,0.286208,0.092587,0.084873,0.084088,0.111093
0,0.284839,0.091918,0.083734,0.082996,0.110020
0,0.283575,0.091707,0.082560,0.081903,0.108886
0,0.282554,0.091817,0.081265,0.080974,0.107895
0,0.281747,0.092242,0.080006,0.080174,0.106860
0,0.285382,0.088750,0.088955,0.102304,0.141551
0,0.292864,0.098152,0.092818,0.100756,0.137765
0,0.298004,0.101122,0.094276,0.099944,0.132272
0,0.299012,0.101701,0.094751,0.098623,0.128925
0,0.298646,0.101939,0.095047,0.097541,0.127516
0,0.297558,0.101917,0.095068,0.096305,0.126330
0,0.296987,0.101816,0.095020,0.095375,0.125379
0,0.296221,0.101937,0.095063,0.094707,0.124782
0,0.295746,0.101974,0.095056,0.094182,0.124346
0,0.295296,0.102695,0.095030,0.093635,0.123738
0,0.294913,0.103006,0.094950,0.093316,0.123367
0,0.294669,0.103182,0.094825,0.093081,0.123127
