gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.151936,0.413427,0.429682,0.141557,0.137030
4,0.151961,0.413511,0.429712,0.141570,0.137025
4,0.151974,0.413589,0.429737,0.141559,0.137020
4,0.151993,0.413638,0.429791,0.141555,0.137004
4,0.151975,0.413720,0.429851,0.141584,0.137003
4,0.151983,0.413782,0.429873,0.141627,0.137002
4,0.151975,0.413770,0.429794,0.141634,0.136982
4,0.151964,0.413772,0.429775,0.141642,0.136956
4,0.151977,0.413765,0.429738,0.141661,0.136938
4,0.151969,0.413765,0.429725,0.141647,0.136912
4,0.151958,0.413790,0.429734,0.141639,0.136908
4,0.151948,0.413805,0.429716,0.141639,0.136916
4,0.151973,0.413806,0.429736,0.141680,0.136956
4,0.152011,0.413809,0.429752,0.141722,0.136977
4,0.152031,0.413828,0.429741,0.141752,0.137005
4,0.152023,0.413841,0.429708,0.141758,0.137025
4,0.152015,0.413864,0.429683,0.141750,0.137036
4,0.151988,0.413809,0.429650,0.141753,0.137039
4,0.151972,0.413797,0.429629,0.141754,0.137042
4,0.151969,0.413773,0.429595,0.141769,0.137043
4,0.151985,0.413744,0.429562,0.141784,0.137057
4,0.151988,0.413732,0.429547,0.141813,0.137060
4,0.151984,0.413723,0.429555,0.141844,0.137053
4,0.151973,0.413720,0.429568,0.141860,0.137047
4,0.151959,0.413711,0.429550,0.141899,0.137054
4,0.151936,0.413734,0.429545,0.141935,0.137072
4,0.151923,0.413801,0.429585,0.141977,0.137092
4,0.151922,0.413788,0.429566,0.142009,0.137119
4,0.151907,0.413802,0.429548,0.142003,0.137124
4,0.151954,0.413809,0.429550,0.142000,0.137156
4,0.151989,0.413839,0.429585,0.141979,0.137167
4,0.152013,0.413900,0.429626,0.141940,0.137157
4,0.152038,0.414004,0.429709,0.141898,0.137155
4,0.152088,0.414051,0.429735,0.141831,0.137150
4,0.152120,0.414088,0.429752,0.141769,0.137130
4,0.152170,0.414070,0.429787,0.141758,0.137137
4,0.152216,0.414072,0.429817,0.141751,0.137152
4,0.152271,0.414119,0.429866,0.141755,0.137186
4,0.152316,0.414172,0.429910,0.141764,0.137228
4,0.152379,0.414231,0.429963,0.141757,0.137255
4,0.152431,0.414257,0.429982,0.141721,0.137274
4,0.152463,0.414276,0.430006,0.141700,0.137287
4,0.152508,0.414259,0.430027,0.141708,0.137299
4,0.152519,0.414239,0.430043,0.141685,0.137291
4,0.152564,0.414213,0.430086,0.141653,0.137290
4,0.152604,0.414172,0.430114,0.141645,0.137294
4,0.152649,0.414141,0.430133,0.141621,0.137288
4,0.152706,0.414113,0.430131,0.141600,0.137287
4,0.152781,0.414099,0.430135,0.141619,0.137313
4,0.152852,0.414087,0.430138,0.141598,0.137311
4,0.152906,0.414096,0.430151,0.141558,0.137288
4,0.152940,0.414097,0.430131,0.141528,0.137269
4,0.152971,0.414118,0.430126,0.141520,0.137260
4,0.152997,0.414143,0.430112,0.141493,0.137233
4,0.153039,0.414180,0.430067,0.141480,0.137218
4,0.153058,0.414218,0.430042,0.141465,0.137183
4,0.153068,0.414298,0.430043,0.141447,0.137162
4,0.153044,0.414337,0.430030,0.141489,0.137181
4,0.153040,0.414304,0.429963,0.141508,0.137199
4,0.153027,0.414241,0.429886,0.141562,0.137216
4,0.153015,0.414196,0.429832,0.141590,0.137234
4,0.152983,0.414137,0.429753,0.141607,0.137235
4,0.152979,0.414128,0.429710,0.141636,0.137241
4,0.152985,0.414141,0.429720,0.141712,0.137264
4,0.152993,0.414138,0.429726,0.141757,0.137267
4,0.152996,0.414165,0.429733,0.141823,0.137273
4,0.152989,0.414213,0.429744,0.141885,0.137301
4,0.152985,0.414191,0.429713,0.141941,0.137329
4,0.152981,0.414202,0.429673,0.141964,0.137337
4,0.152982,0.414202,0.429682,0.141983,0.137358
4,0.152979,0.414195,0.429686,0.141981,0.137382
4,0.152964,0.414219,0.429676,0.141966,0.137409
4,0.152946,0.414223,0.429659,0.141975,0.137434
4,0.152931,0.414223,0.429633,0.141952,0.137421
4,0.152915,0.414229,0.429580,0.141940,0.137418
4,0.152902,0.414219,0.429560,0.141924,0.137412
4,0.152882,0.414226,0.429557,0.141903,0.137415
4,0.152868,0.414201,0.429554,0.141906,0.137433
4,0.152861,0.414180,0.429560,0.141934,0.137466
4,0.152844,0.414161,0.429559,0.141933,0.137467
4,0.152844,0.414169,0.429574,0.141925,0.137457
4,0.152853,0.414158,0.429564,0.141944,0.137465
4,0.152858,0.414148,0.429554,0.141978,0.137476
4,0.152848,0.414103,0.429516,0.141965,0.137447
4,0.152860,0.414088,0.429497,0.141954,0.137440
4,0.152872,0.414071,0.429496,0.141952,0.137437
4,0.152871,0.414036,0.429467,0.141943,0.137431
4,0.152882,0.414017,0.429453,0.141862,0.137388
4,0.152877,0.413995,0.429473,0.141771,0.137335
4,0.152869,0.414017,0.429497,0.141692,0.137309
4,0.152856,0.414016,0.429527,0.141612,0.137282
4,0.152838,0.414050,0.429565,0.141603,0.137283
4,0.152831,0.414048,0.429600,0.141585,0.137275
4,0.152845,0.414029,0.429593,0.141563,0.137264
4,0.152842,0.414013,0.429607,0.141539,0.137245
4,0.152839,0.413976,0.429613,0.141523,0.137229
4,0.152834,0.413996,0.429645,0.141524,0.137217
4,0.152826,0.414033,0.429717,0.141571,0.137232
4,0.152814,0.414056,0.429802,0.141595,0.137260
4,0.152814,0.414092,0.429893,0.141608,0.137283
4,0.152812,0.414147,0.430003,0.141616,0.137311
4,0.152793,0.414191,0.430056,0.141626,0.137357
4,0.152772,0.414223,0.430120,0.141639,0.137395
4,0.152752,0.414258,0.430130,0.141622,0.137404
4,0.152736,0.414298,0.430157,0.141585,0.137393
4,0.152717,0.414385,0.430193,0.141564,0.137425
4,0.152696,0.414440,0.430212,0.141557,0.137462
4,0.152696,0.414464,0.430236,0.141541,0.137500
4,0.152693,0.414473,0.430245,0.141536,0.137508
4,0.152687,0.414457,0.430263,0.141528,0.137522
4,0.152680,0.414442,0.430276,0.141564,0.137541
4,0.152670,0.414390,0.430242,0.141571,0.137547
4,0.152647,0.414352,0.430223,0.141589,0.137567
4,0.152642,0.414314,0.430181,0.141573,0.137554
4,0.152586,0.414290,0.430183,0.141570,0.137538
4,0.152575,0.414276,0.430155,0.141642,0.137592
4,0.152519,0.414242,0.430140,0.141674,0.137588
4,0.152471,0.414228,0.430116,0.141668,0.137530
4,0.152437,0.414201,0.430102,0.141663,0.137509
4,0.152384,0.414150,0.430068,0.141654,0.137462
4,0.152358,0.414082,0.429981,0.141634,0.137403
4,0.152322,0.414014,0.429897,0.141635,0.137361
4,0.152326,0.413984,0.429848,0.141634,0.137333
4,0.152350,0.413942,0.429767,0.141602,0.137279
4,0.152353,0.413885,0.429720,0.141604,0.137254
4,0.152327,0.413889,0.429711,0.141595,0.137228
4,0.152314,0.413881,0.429707,0.141581,0.137205
4,0.152284,0.413854,0.429707,0.141572,0.137199
4,0.152260,0.413853,0.429690,0.141578,0.137186
4,0.152260,0.413863,0.429694,0.141607,0.137196
4,0.152259,0.413872,0.429714,0.141610,0.137175
4,0.152247,0.413875,0.429718,0.141577,0.137153
4,0.152233,0.413910,0.429775,0.141569,0.137135
4,0.152190,0.413961,0.429826,0.141556,0.137108
4,0.152189,0.413999,0.429878,0.141578,0.137089
4,0.152195,0.414042,0.429950,0.141580,0.137089
4,0.152209,0.414075,0.430022,0.141592,0.137108
4,0.152211,0.414117,0.430092,0.141604,0.137111
4,0.152205,0.414148,0.430110,0.141613,0.137114
4,0.152187,0.414174,0.430131,0.141633,0.137116
4,0.152171,0.414180,0.430172,0.141662,0.137119
4,0.152169,0.414195,0.430198,0.141684,0.137114
4,0.152155,0.414207,0.430210,0.141705,0.137119
4,0.152149,0.414231,0.430252,0.141733,0.137137
4,0.152165,0.414243,0.430299,0.141778,0.137169
4,0.152177,0.414244,0.430338,0.141821,0.137184
4,0.152181,0.414232,0.430372,0.141848,0.137178
4,0.152177,0.414203,0.430356,0.141864,0.137203
4,0.152153,0.414161,0.430350,0.141865,0.137192
4,0.152132,0.414123,0.430342,0.141860,0.137180
4,0.152104,0.414100,0.430335,0.141837,0.137173
4,0.152080,0.414089,0.430336,0.141845,0.137171
4,0.152088,0.414126,0.430344,0.141862,0.137187
4,0.152089,0.414127,0.430343,0.141870,0.137182
4,0.152084,0.414106,0.430322,0.141837,0.137141
4,0.152076,0.414111,0.430301,0.141775,0.137105
4,0.152054,0.414113,0.430276,0.141748,0.137080
4,0.152012,0.414122,0.430247,0.141745,0.137076
4,0.151983,0.414136,0.430211,0.141693,0.137047
4,0.151991,0.414116,0.430142,0.141658,0.137041
4,0.151988,0.414120,0.430099,0.141651,0.137066
4,0.151975,0.414139,0.430054,0.141619,0.137063
4,0.151968,0.414148,0.430002,0.141632,0.137087
4,0.151958,0.414140,0.429951,0.141660,0.137104
4,0.151947,0.414131,0.429937,0.141702,0.137130
4,0.151941,0.414074,0.429914,0.141739,0.137157
4,0.151936,0.414049,0.429892,0.141780,0.137191
4,0.151928,0.413997,0.429866,0.141811,0.137204
4,0.151922,0.413959,0.429812,0.141846,0.137207
4,0.151944,0.413916,0.429763,0.141891,0.137215
4,0.151962,0.413894,0.429734,0.141923,0.137219
4,0.151994,0.413871,0.429732,0.141945,0.137211
4,0.152028,0.413856,0.429715,0.141963,0.137216
4,0.152016,0.413856,0.429714,0.141941,0.137172
4,0.152038,0.413887,0.429710,0.141910,0.137137
4,0.152086,0.413919,0.429722,0.141858,0.137102
4,0.152145,0.413947,0.429756,0.141840,0.137085
4,0.152195,0.413968,0.429747,0.141835,0.137093
4,0.152223,0.413969,0.429731,0.141834,0.137111
4,0.152268,0.413922,0.429692,0.141793,0.137097
4,0.152265,0.413899,0.429674,0.141716,0.137046
4,0.152265,0.413870,0.429665,0.141657,0.137001
4,0.152288,0.413840,0.429626,0.141633,0.136993
4,0.152314,0.413816,0.429591,0.141603,0.136976
4,0.152331,0.413741,0.429512,0.141574,0.136959
4,0.152330,0.413744,0.429485,0.141538,0.136942
4,0.152321,0.413748,0.429489,0.141553,0.136942
4,0.152285,0.413758,0.429521,0.141544,0.136946
4,0.152248,0.413768,0.429532,0.141506,0.136905
