gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
6,0.244309,0.184780,0.152105,0.138782,0.192134
6,0.232663,0.173974,0.140257,0.134513,0.182236
6,0.229274,0.170052,0.137254,0.133312,0.177427
6,0.228074,0.169111,0.136500,0.132948,0.175299
6,0.228881,0.169132,0.136512,0.132916,0.174637
6,0.229767,0.169730,0.136933,0.133414,0.174763
6,0.230234,0.170045,0.137354,0.133752,0.174832
6,0.230493,0.170373,0.137970,0.134244,0.175301
6,0.231057,0.171115,0.138805,0.134898,0.176005
6,0.231780,0.171947,0.139451,0.135605,0.176618
6,0.232253,0.172409,0.139933,0.135977,0.176991
6,0.232785,0.172789,0.140472,0.136500,0.177673
6,0.234096,0.173443,0.140964,0.137093,0.178676
6,0.235225,0.174051,0.141522,0.137549,0.179528
6,0.236149,0.174700,0.141983,0.137999,0.180223
6,0.236833,0.175103,0.142349,0.138316,0.180729
6,0.237367,0.175501,0.142715,0.138615,0.181135
6,0.237697,0.175755,0.143016,0.138833,0.181480
6,0.238187,0.176104,0.143325,0.139085,0.181757
6,0.239064,0.176417,0.143630,0.139393,0.182306
6,0.239913,0.176850,0.144002,0.139744,0.183026
6,0.240334,0.177092,0.144272,0.140033,0.183606
6,0.240539,0.177276,0.144424,0.140179,0.183952
6,0.241128,0.177598,0.144662,0.140426,0.184460
6,0.241462,0.177875,0.144868,0.140587,0.184640
6,0.241809,0.178154,0.145053,0.140775,0.185004
6,0.242191,0.178407,0.145243,0.140928,0.185330
6,0.242631,0.178621,0.145354,0.141033,0.185616
6,0.243164,0.178812,0.145473,0.141167,0.185928
6,0.243681,0.179035,0.145634,0.141333,0.186275
6,0.244164,0.179383,0.145867,0.141508,0.186541
6,0.244575,0.179657,0.146049,0.141678,0.186978
6,0.245146,0.179963,0.146237,0.141894,0.187543
6,0.245518,0.180228,0.146410,0.142029,0.187741
6,0.245990,0.180459,0.146534,0.142178,0.188175
6,0.246592,0.180720,0.146717,0.142426,0.188885
6,0.247166,0.180937,0.146850,0.142638,0.189594
6,0.247565,0.181065,0.146960,0.142794,0.189937
6,0.247962,0.181364,0.147105,0.142968,0.190192
6,0.248333,0.181629,0.147252,0.143094,0.190347
6,0.248621,0.181755,0.147375,0.143191,0.190502
6,0.248846,0.181793,0.147453,0.143238,0.190596
6,0.249171,0.181891,0.147556,0.143328,0.190876
6,0.249715,0.182139,0.147702,0.143491,0.191342
6,0.250448,0.182450,0.147883,0.143690,0.191979
6,0.250962,0.182672,0.147999,0.143849,0.192575
6,0.251543,0.182909,0.148204,0.144056,0.193102
6,0.252173,0.183244,0.148461,0.144346,0.193825
6,0.252644,0.183488,0.148639,0.144575,0.194522
6,0.253042,0.183706,0.148802,0.144731,0.194839
6,0.253358,0.183832,0.148924,0.144820,0.195049
6,0.253734,0.184042,0.149055,0.144940,0.195336
6,0.254056,0.184360,0.149171,0.145077,0.195711
6,0.254395,0.184643,0.149295,0.145223,0.196201
6,0.254562,0.184833,0.149418,0.145392,0.196814
6,0.254674,0.184938,0.149489,0.145483,0.197013
6,0.254801,0.185013,0.149583,0.145575,0.197353
6,0.254887,0.185092,0.149643,0.145632,0.197488
6,0.255004,0.185226,0.149705,0.145711,0.197808
6,0.255134,0.185408,0.149812,0.145799,0.197878
6,0.255378,0.185517,0.149920,0.145904,0.198019
6,0.255719,0.185650,0.150008,0.146000,0.198239
6,0.255980,0.185788,0.150171,0.146147,0.198433
6,0.256144,0.185881,0.150228,0.146217,0.198529
6,0.256335,0.185892,0.150257,0.146264,0.198705
6,0.256484,0.185901,0.150269,0.146302,0.198864
6,0.256578,0.185909,0.150275,0.146315,0.198958
6,0.256669,0.185931,0.150233,0.146323,0.199129
6,0.256919,0.186006,0.150228,0.146358,0.199394
6,0.257030,0.186021,0.150203,0.146379,0.199484
6,0.257142,0.186036,0.150150,0.146388,0.199568
