gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
0,0.278954,0.126793,0.108914,0.124035,0.148117
0,0.278606,0.126739,0.108739,0.123869,0.148054
0,0.278526,0.126663,0.108585,0.123715,0.147972
0,0.278520,0.126656,0.108498,0.123633,0.147933
0,0.278592,0.126632,0.108438,0.123556,0.147910
0,0.278757,0.126592,0.108353,0.123489,0.147927
0,0.278862,0.126568,0.108283,0.123417,0.147924
0,0.279012,0.126554,0.108225,0.123362,0.147922
0,0.279087,0.126501,0.108144,0.123297,0.147940
0,0.279141,0.126445,0.108072,0.123252,0.147969
0,0.279143,0.126401,0.108009,0.123199,0.147976
0,0.279121,0.126339,0.107960,0.123139,0.147957
0,0.279087,0.126292,0.107932,0.123105,0.147932
0,0.279033,0.126235,0.107884,0.123062,0.147906
0,0.278938,0.126163,0.107852,0.123029,0.147890
0,0.278832,0.126110,0.107833,0.122999,0.147885
0,0.278749,0.126097,0.107846,0.122993,0.147871
0,0.278680,0.126100,0.107847,0.122978,0.147846
0,0.278532,0.126075,0.107827,0.122950,0.147815
0,0.278404,0.126060,0.107809,0.122945,0.147794
0,0.278286,0.126060,0.107794,0.122928,0.147747
0,0.278179,0.126060,0.107808,0.122917,0.147702
0,0.278029,0.126029,0.107810,0.122892,0.147643
0,0.277903,0.126018,0.107844,0.122894,0.147596
0,0.277763,0.125991,0.107862,0.122873,0.147547
0,0.277658,0.125973,0.107871,0.122881,0.147533
0,0.277564,0.125954,0.107880,0.122888,0.147526
0,0.277493,0.125931,0.107885,0.122891,0.147519
0,0.277446,0.125908,0.107881,0.122880,0.147509
0,0.277404,0.125901,0.107884,0.122876,0.147504
0,0.277337,0.125912,0.107890,0.122863,0.147484
0,0.277254,0.125932,0.107902,0.122866,0.147491
0,0.277228,0.125972,0.107913,0.122874,0.147510
0,0.277189,0.126003,0.107913,0.122880,0.147526
0,0.277131,0.126043,0.107912,0.122882,0.147533
0,0.277080,0.126092,0.107915,0.122886,0.147546
0,0.277049,0.126106,0.107904,0.122887,0.147564
0,0.276993,0.126116,0.107901,0.122900,0.147576
0,0.276959,0.126155,0.107903,0.122915,0.147580
0,0.276932,0.126208,0.107924,0.122936,0.147532
0,0.276878,0.126245,0.107941,0.122950,0.147511
0,0.276833,0.126275,0.107960,0.122959,0.147489
0,0.276761,0.126307,0.107972,0.122965,0.147468
0,0.276720,0.126309,0.107989,0.122978,0.147455
0,0.276680,0.126310,0.108001,0.122991,0.147456
0,0.276653,0.126307,0.108009,0.122999,0.147463
0,0.276599,0.126310,0.108015,0.123004,0.147460
0,0.276586,0.126311,0.108024,0.123007,0.147468
0,0.276579,0.126316,0.108033,0.122997,0.147456
0,0.276587,0.126329,0.108056,0.122989,0.147443
0,0.276566,0.126348,0.108081,0.122979,0.147426
0,0.276559,0.126375,0.108112,0.122990,0.147429
0,0.276563,0.126394,0.108116,0.122996,0.147446
0,0.276550,0.126419,0.108133,0.123007,0.147460
0,0.276516,0.126427,0.108144,0.123013,0.147481
0,0.276517,0.126441,0.108167,0.123035,0.147504
0,0.276515,0.126464,0.108193,0.123049,0.147517
0,0.276503,0.126471,0.108196,0.123052,0.147525
0,0.276493,0.126468,0.108186,0.123052,0.147535
0,0.276514,0.126471,0.108195,0.123071,0.147553
0,0.276545,0.126469,0.108187,0.123092,0.147573
0,0.276603,0.126443,0.108153,0.123089,0.147586
0,0.276689,0.126444,0.108151,0.123092,0.147596
0,0.276736,0.126437,0.108147,0.123105,0.147610
0,0.276801,0.126420,0.108140,0.123127,0.147635
0,0.276891,0.126405,0.108131,0.123142,0.147668
0,0.277013,0.126403,0.108117,0.123151,0.147703
0,0.277104,0.126398,0.108101,0.123147,0.147721
0,0.277178,0.126394,0.108063,0.123145,0.147735
0,0.277239,0.126382,0.108043,0.123138,0.147750
0,0.277288,0.126381,0.108039,0.123136,0.147755
