gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
5,0.199263,0.393337,0.408739,0.380406,0.168688
5,0.199279,0.393331,0.408588,0.380173,0.168630
5,0.199257,0.393413,0.408554,0.380034,0.168419
5,0.199191,0.393617,0.408704,0.380072,0.168238
5,0.199103,0.393854,0.408884,0.380103,0.168026
5,0.199063,0.394062,0.409081,0.380158,0.167806
5,0.199110,0.394240,0.409219,0.380168,0.167859
5,0.199126,0.394444,0.409381,0.380271,0.167929
5,0.199126,0.394635,0.409549,0.380371,0.167999
5,0.199095,0.394724,0.409648,0.380411,0.168168
5,0.199077,0.394754,0.409694,0.380417,0.168265
5,0.199076,0.394758,0.409678,0.380387,0.168550
5,0.199046,0.394725,0.409633,0.380303,0.168622
5,0.199044,0.394667,0.409672,0.380347,0.168973
5,0.199057,0.394649,0.409686,0.380317,0.169157
5,0.199077,0.394603,0.409707,0.380319,0.169381
5,0.199078,0.394514,0.409682,0.380233,0.169511
5,0.199045,0.394479,0.409692,0.380209,0.169556
5,0.199014,0.394493,0.409762,0.380195,0.169506
5,0.198990,0.394472,0.409713,0.380161,0.169346
5,0.198973,0.394469,0.409696,0.380159,0.169251
5,0.199007,0.394474,0.409695,0.380177,0.169248
5,0.199046,0.394504,0.409691,0.380160,0.169298
5,0.199053,0.394501,0.409645,0.380142,0.169317
5,0.199067,0.394537,0.409644,0.380133,0.169250
5,0.199076,0.394669,0.409688,0.380143,0.169138
5,0.199050,0.394738,0.409670,0.380080,0.168891
5,0.199000,0.394832,0.409692,0.380051,0.168758
5,0.198960,0.394919,0.409689,0.380031,0.168566
5,0.198922,0.394976,0.409684,0.380101,0.168497
5,0.198840,0.394997,0.409691,0.380131,0.168238
5,0.198808,0.395080,0.409748,0.380253,0.168108
5,0.198773,0.395137,0.409763,0.380292,0.168053
5,0.198779,0.395206,0.409789,0.380318,0.168075
5,0.198759,0.395288,0.409787,0.380333,0.168042
5,0.198724,0.395380,0.409760,0.380282,0.167984
5,0.198737,0.395393,0.409698,0.380166,0.167916
5,0.198757,0.395421,0.409636,0.380073,0.167944
5,0.198715,0.395466,0.409567,0.380055,0.167895
5,0.198667,0.395561,0.409534,0.379981,0.167742
5,0.198626,0.395641,0.409519,0.379945,0.167639
5,0.198592,0.395734,0.409515,0.379865,0.167633
5,0.198574,0.395760,0.409479,0.379700,0.167724
5,0.198519,0.395752,0.409397,0.379463,0.167584
5,0.198463,0.395722,0.409244,0.379182,0.167521
5,0.198437,0.395729,0.409220,0.379031,0.167424
5,0.198405,0.395748,0.409196,0.378927,0.166996
5,0.198391,0.395752,0.409158,0.378787,0.166906
5,0.198348,0.395772,0.409121,0.378687,0.166602
5,0.198316,0.395777,0.409015,0.378469,0.166451
5,0.198298,0.395799,0.408962,0.378408,0.166287
5,0.198268,0.395823,0.408952,0.378405,0.166221
5,0.198257,0.395843,0.408964,0.378427,0.166229
5,0.198218,0.395849,0.408944,0.378380,0.166300
5,0.198200,0.395885,0.408966,0.378441,0.166222
5,0.198308,0.395904,0.408951,0.378440,0.166219
5,0.198315,0.395981,0.409015,0.378521,0.166251
5,0.198291,0.396037,0.409186,0.378769,0.166293
5,0.198271,0.396097,0.409344,0.379079,0.166355
5,0.198286,0.396162,0.409499,0.379394,0.166536
5,0.198240,0.396216,0.409644,0.379688,0.166801
5,0.198254,0.396247,0.409685,0.379901,0.167115
5,0.198274,0.396352,0.409792,0.380101,0.167255
5,0.198279,0.396477,0.409851,0.380354,0.167415
5,0.198336,0.396601,0.409937,0.380667,0.167804
5,0.198366,0.396820,0.410025,0.380990,0.167988
5,0.198436,0.397085,0.410152,0.381238,0.168208
5,0.198447,0.397369,0.410319,0.381434,0.168407
5,0.198434,0.397608,0.410497,0.381634,0.168476
5,0.198523,0.397896,0.410622,0.381722,0.168500
5,0.198672,0.398083,0.410701,0.381762,0.168582
5,0.198701,0.398226,0.410750,0.381757,0.168704
5,0.198685,0.398290,0.410717,0.381704,0.168947
5,0.198653,0.398381,0.410628,0.381555,0.169072
5,0.198648,0.398442,0.410475,0.381365,0.168888
5,0.198638,0.398541,0.410413,0.381198,0.168559
5,0.198631,0.398570,0.410264,0.380888,0.168599
5,0.198600,0.398574,0.410123,0.380676,0.168360
5,0.198583,0.398585,0.410062,0.380582,0.168177
5,0.198597,0.398582,0.409919,0.380307,0.168098
5,0.198607,0.398588,0.409773,0.379911,0.167820
5,0.198647,0.398577,0.409696,0.379698,0.167659
5,0.198647,0.398545,0.409580,0.379422,0.167120
5,0.198619,0.398478,0.409446,0.379149,0.166841
5,0.198570,0.398423,0.409320,0.378860,0.166529
5,0.198523,0.398418,0.409301,0.378756,0.166380
5,0.198418,0.398439,0.409333,0.378750,0.166310
5,0.198322,0.398526,0.409454,0.378855,0.166426
5,0.198220,0.398567,0.409560,0.378862,0.166324
5,0.198137,0.398630,0.409719,0.378906,0.166440
5,0.198117,0.398644,0.409773,0.378923,0.166664
5,0.198106,0.398693,0.409827,0.378940,0.166900
5,0.198076,0.398703,0.409918,0.378982,0.167080
5,0.198048,0.398727,0.410026,0.379074,0.167296
5,0.198055,0.398746,0.410107,0.379118,0.167561
5,0.198043,0.398764,0.410119,0.379097,0.167714
5,0.198001,0.398763,0.410127,0.379074,0.167924
5,0.197962,0.398767,0.410158,0.379107,0.168190
5,0.197966,0.398743,0.410160,0.379124,0.168401
5,0.197942,0.398687,0.410132,0.379132,0.168568
5,0.197907,0.398569,0.410076,0.379133,0.168813
5,0.197861,0.398540,0.410023,0.379121,0.168854
5,0.197777,0.398503,0.410003,0.379183,0.168845
5,0.197722,0.398461,0.409959,0.379184,0.168784
5,0.197696,0.398435,0.409907,0.379206,0.168725
5,0.197670,0.398372,0.409864,0.379221,0.168733
5,0.197643,0.398275,0.409823,0.379234,0.168717
5,0.197587,0.398230,0.409808,0.379235,0.168640
5,0.197550,0.398200,0.409818,0.379260,0.168632
5,0.197515,0.398169,0.409832,0.379304,0.168661
5,0.197515,0.398204,0.409950,0.379566,0.168771
5,0.197528,0.398259,0.410070,0.379783,0.168867
5,0.197537,0.398302,0.410156,0.379830,0.168993
5,0.197557,0.398361,0.410207,0.379910,0.169076
5,0.197622,0.398394,0.410234,0.379986,0.169179
5,0.197660,0.398406,0.410270,0.380020,0.169292
5,0.197721,0.398442,0.410380,0.380175,0.169480
5,0.197781,0.398562,0.410490,0.380365,0.169464
5,0.197842,0.398724,0.410535,0.380417,0.169476
5,0.197905,0.398801,0.410550,0.380460,0.169567
5,0.197914,0.398862,0.410578,0.380464,0.169647
5,0.197934,0.398894,0.410608,0.380459,0.169708
5,0.197944,0.398933,0.410627,0.380455,0.169676
5,0.197946,0.398944,0.410647,0.380465,0.169660
5,0.197967,0.398928,0.410628,0.380452,0.169721
5,0.197983,0.398901,0.410623,0.380413,0.169733
5,0.197987,0.398920,0.410667,0.380429,0.169572
5,0.197969,0.398919,0.410680,0.380396,0.169420
5,0.197957,0.398931,0.410717,0.380398,0.169370
5,0.197955,0.398943,0.410738,0.380397,0.169302
5,0.197950,0.398949,0.410753,0.380390,0.169322
5,0.197932,0.398954,0.410773,0.380396,0.169359
5,0.197913,0.398966,0.410780,0.380379,0.169371
5,0.197867,0.398968,0.410833,0.380435,0.169392
5,0.197866,0.398969,0.410873,0.380461,0.169357
5,0.197871,0.399039,0.411081,0.380635,0.169336
5,0.197840,0.399072,0.411157,0.380690,0.169323
5,0.197818,0.399086,0.411190,0.380725,0.169265
5,0.197784,0.399091,0.411224,0.380734,0.169256
5,0.197819,0.399075,0.411246,0.380738,0.169280
5,0.197829,0.399048,0.411249,0.380729,0.169228
5,0.197836,0.398986,0.411235,0.380698,0.169206
5,0.197805,0.398965,0.411252,0.380720,0.169219
5,0.197811,0.398962,0.411264,0.380710,0.169231
5,0.197788,0.398916,0.411255,0.380702,0.169189
5,0.197763,0.398859,0.411245,0.380681,0.169188
5,0.197745,0.398781,0.411186,0.380629,0.169312
5,0.197721,0.398720,0.411172,0.380618,0.169318
5,0.197710,0.398600,0.411097,0.380549,0.169378
5,0.197731,0.398511,0.410974,0.380475,0.169505
5,0.197755,0.398435,0.410853,0.380377,0.169574
5,0.197773,0.398327,0.410688,0.380174,0.169639
5,0.197766,0.398217,0.410504,0.379938,0.169673
5,0.197750,0.398151,0.410380,0.379703,0.169748
5,0.197735,0.398046,0.410222,0.379489,0.169809
5,0.197740,0.397931,0.410010,0.379059,0.169900
5,0.197747,0.397902,0.409951,0.378954,0.169931
5,0.197789,0.397868,0.409915,0.378910,0.170048
5,0.197833,0.397828,0.409857,0.378820,0.170269
5,0.197836,0.397760,0.409793,0.378691,0.170402
5,0.197773,0.397677,0.409711,0.378543,0.170418
5,0.197739,0.397622,0.409649,0.378448,0.170332
5,0.197669,0.397580,0.409615,0.378404,0.170289
5,0.197597,0.397498,0.409551,0.378319,0.170377
5,0.197523,0.397357,0.409472,0.378255,0.170599
5,0.197441,0.397253,0.409423,0.378234,0.170727
5,0.197384,0.397186,0.409400,0.378234,0.170690
5,0.197278,0.397130,0.409380,0.378267,0.170599
5,0.197215,0.397066,0.409293,0.378223,0.170478
5,0.197142,0.396950,0.409216,0.378195,0.170417
5,0.197073,0.396887,0.409127,0.378081,0.170284
5,0.197073,0.396833,0.409041,0.377986,0.170187
5,0.197025,0.396766,0.408914,0.377903,0.169990
5,0.197042,0.396735,0.408812,0.377778,0.169873
5,0.197054,0.396711,0.408701,0.377679,0.169785
5,0.197026,0.396651,0.408531,0.377497,0.169622
5,0.197011,0.396587,0.408384,0.377246,0.169407
5,0.197009,0.396540,0.408287,0.377029,0.169418
5,0.197032,0.396497,0.408186,0.376856,0.169389
