gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
8,0.315095,0.413698,0.438808,0.404940,0.354533
8,0.315069,0.413717,0.438782,0.404915,0.354519
8,0.315048,0.413731,0.438787,0.404917,0.354534
8,0.315016,0.413753,0.438783,0.404901,0.354522
8,0.314957,0.413781,0.438795,0.404897,0.354521
8,0.314925,0.413843,0.438806,0.404859,0.354526
8,0.314875,0.413858,0.438806,0.404826,0.354533
8,0.314872,0.413796,0.438775,0.404771,0.354500
8,0.314825,0.413796,0.438791,0.404766,0.354503
8,0.314795,0.413816,0.438805,0.404757,0.354486
8,0.314758,0.413832,0.438808,0.404761,0.354466
8,0.314801,0.413822,0.438787,0.404733,0.354418
8,0.314849,0.413815,0.438775,0.404695,0.354371
8,0.314868,0.413763,0.438709,0.404617,0.354316
8,0.314882,0.413720,0.438640,0.404538,0.354265
8,0.314926,0.413637,0.438598,0.404480,0.354212
8,0.314944,0.413489,0.438531,0.404435,0.354186
8,0.314927,0.413381,0.438468,0.404387,0.354156
8,0.314896,0.413265,0.438406,0.404319,0.354110
8,0.314863,0.413206,0.438360,0.404274,0.354083
8,0.314808,0.413213,0.438331,0.404250,0.354049
8,0.314755,0.413225,0.438320,0.404269,0.354054
8,0.314707,0.413233,0.438297,0.404271,0.354025
8,0.314671,0.413292,0.438304,0.404267,0.354004
8,0.314639,0.413404,0.438332,0.404292,0.354008
8,0.314611,0.413511,0.438348,0.404289,0.354016
8,0.314579,0.413583,0.438384,0.404315,0.354036
8,0.314532,0.413611,0.438429,0.404329,0.354045
8,0.314477,0.413662,0.438466,0.404338,0.354059
8,0.314430,0.413685,0.438489,0.404337,0.354065
8,0.314418,0.413694,0.438476,0.404329,0.354055
8,0.314391,0.413719,0.438489,0.404328,0.354053
8,0.314355,0.413759,0.438513,0.404336,0.354070
8,0.314305,0.413755,0.438519,0.404333,0.354068
8,0.314263,0.413721,0.438504,0.404308,0.354044
8,0.314220,0.413711,0.438496,0.404283,0.354010
8,0.314165,0.413682,0.438467,0.404267,0.353954
8,0.314119,0.413683,0.438429,0.404248,0.353920
8,0.314077,0.413665,0.438384,0.404219,0.353870
8,0.314054,0.413659,0.438351,0.404207,0.353845
8,0.314023,0.413646,0.438300,0.404174,0.353820
8,0.313984,0.413630,0.438241,0.404134,0.353792
8,0.313956,0.413584,0.438162,0.404067,0.353752
8,0.313940,0.413546,0.438094,0.403997,0.353700
8,0.313914,0.413519,0.438059,0.403953,0.353672
8,0.313887,0.413481,0.438022,0.403907,0.353642
8,0.313868,0.413454,0.437957,0.403849,0.353606
8,0.313825,0.413446,0.437897,0.403781,0.353546
8,0.313832,0.413426,0.437884,0.403733,0.353524
8,0.313805,0.413416,0.437846,0.403681,0.353492
8,0.313763,0.413375,0.437829,0.403622,0.353455
8,0.313727,0.413366,0.437837,0.403584,0.353453
8,0.313662,0.413378,0.437812,0.403539,0.353425
8,0.313548,0.413390,0.437780,0.403497,0.353404
8,0.313448,0.413392,0.437744,0.403459,0.353372
8,0.313350,0.413450,0.437724,0.403446,0.353355
8,0.313340,0.413472,0.437701,0.403429,0.353315
8,0.313328,0.413508,0.437698,0.403404,0.353294
8,0.313329,0.413499,0.437702,0.403386,0.353266
8,0.313314,0.413436,0.437660,0.403333,0.353219
8,0.313315,0.413419,0.437567,0.403292,0.353121
8,0.313301,0.413445,0.437518,0.403269,0.353055
8,0.313278,0.413456,0.437476,0.403241,0.353011
8,0.313258,0.413435,0.437394,0.403193,0.352956
8,0.313229,0.413425,0.437294,0.403148,0.352911
8,0.313221,0.413373,0.437220,0.403090,0.352841
8,0.313183,0.413251,0.437123,0.403026,0.352761
8,0.313138,0.413194,0.437052,0.402962,0.352724
8,0.313066,0.413153,0.436982,0.402892,0.352686
8,0.313014,0.413100,0.436948,0.402861,0.352680
8,0.312898,0.413044,0.436883,0.402838,0.352665
8,0.312786,0.413025,0.436834,0.402812,0.352608
8,0.312728,0.412904,0.436790,0.402773,0.352548
8,0.312639,0.412837,0.436757,0.402758,0.352544
8,0.312597,0.412767,0.436773,0.402747,0.352574
8,0.312554,0.412683,0.436788,0.402744,0.352635
8,0.312531,0.412478,0.436795,0.402752,0.352686
8,0.312498,0.412288,0.436772,0.402732,0.352711
8,0.312450,0.412109,0.436739,0.402716,0.352715
8,0.312396,0.411859,0.436671,0.402668,0.352715
8,0.312347,0.411692,0.436608,0.402656,0.352705
8,0.312297,0.411571,0.436519,0.402619,0.352707
8,0.312253,0.411492,0.436425,0.402570,0.352696
8,0.312210,0.411464,0.436378,0.402553,0.352716
8,0.312204,0.411444,0.436337,0.402530,0.352725
8,0.312172,0.411443,0.436325,0.402526,0.352735
8,0.312116,0.411398,0.436282,0.402493,0.352734
8,0.312068,0.411301,0.436234,0.402467,0.352736
8,0.311986,0.411281,0.436212,0.402453,0.352734
8,0.311910,0.411307,0.436197,0.402448,0.352754
8,0.311842,0.411332,0.436134,0.402425,0.352740
8,0.311815,0.411367,0.436101,0.402422,0.352734
8,0.311806,0.411402,0.436085,0.402416,0.352719
8,0.311787,0.411413,0.436083,0.402436,0.352717
8,0.311747,0.411502,0.436052,0.402417,0.352713
8,0.311679,0.411524,0.436037,0.402397,0.352716
8,0.311578,0.411576,0.436050,0.402408,0.352741
8,0.311514,0.411584,0.436035,0.402418,0.352740
8,0.311476,0.411571,0.436031,0.402403,0.352722
8,0.311449,0.411557,0.436003,0.402374,0.352699
8,0.311431,0.411601,0.436006,0.402364,0.352673
8,0.311433,0.411592,0.436003,0.402344,0.352638
8,0.311425,0.411580,0.436019,0.402320,0.352632
8,0.311400,0.411595,0.436017,0.402298,0.352622
8,0.311393,0.411623,0.435992,0.402249,0.352595
8,0.311400,0.411620,0.435967,0.402206,0.352561
8,0.311374,0.411637,0.435950,0.402191,0.352555
8,0.311411,0.411616,0.435953,0.402171,0.352537
8,0.311421,0.411583,0.435953,0.402144,0.352525
8,0.311410,0.411577,0.435941,0.402092,0.352506
8,0.311378,0.411554,0.435938,0.402046,0.352476
8,0.311343,0.411520,0.435917,0.401989,0.352431
8,0.311346,0.411506,0.435898,0.401952,0.352400
8,0.311350,0.411489,0.435878,0.401907,0.352372
