gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
1,0.225401,0.399108,0.150637,0.128343,0.134867
1,0.196587,0.391708,0.120071,0.105149,0.115309
1,0.183885,0.375277,0.106264,0.104091,0.114493
1,0.192423,0.343052,0.107133,0.123435,0.128762
1,0.200632,0.318188,0.108146,0.130938,0.134517
1,0.201481,0.305596,0.108567,0.132935,0.136513
1,0.202064,0.300962,0.108528,0.134404,0.137907
1,0.202279,0.298179,0.108128,0.135047,0.138303
1,0.202076,0.297845,0.107661,0.135240,0.138507
1,0.201553,0.297043,0.106707,0.135284,0.138624
1,0.201057,0.296348,0.105857,0.135242,0.138683
1,0.200414,0.295809,0.105591,0.135279,0.138726
1,0.200428,0.295521,0.105267,0.135289,0.138774
1,0.200335,0.295328,0.105089,0.135400,0.138838
1,0.200243,0.295209,0.104747,0.135491,0.138874
1,0.200202,0.295209,0.104382,0.135568,0.138871
1,0.200210,0.296158,0.104129,0.135704,0.138876
1,0.200105,0.297345,0.103800,0.135791,0.138762
1,0.200095,0.298771,0.103715,0.135830,0.138677
1,0.200177,0.300431,0.103997,0.135900,0.138661
1,0.200422,0.301686,0.104227,0.135975,0.138757
1,0.200941,0.302749,0.104518,0.136047,0.138861
1,0.201464,0.304021,0.105234,0.136269,0.139051
1,0.202159,0.305040,0.105800,0.136537,0.139386
1,0.203327,0.305621,0.106655,0.137004,0.140030
1,0.204649,0.306456,0.107606,0.137573,0.140649
1,0.205535,0.307316,0.108413,0.138185,0.141265
1,0.206255,0.307968,0.109328,0.138642,0.141701
1,0.207082,0.308381,0.109827,0.138938,0.142073
1,0.207636,0.308857,0.110272,0.139162,0.142347
1,0.208159,0.309064,0.110671,0.139338,0.142657
1,0.208621,0.309433,0.111869,0.139571,0.143075
1,0.208797,0.309921,0.113670,0.139808,0.143524
1,0.209058,0.309757,0.114398,0.140129,0.144041
1,0.209178,0.310566,0.115168,0.140263,0.144393
1,0.209464,0.311093,0.115992,0.140352,0.144791
1,0.209652,0.311682,0.116765,0.140448,0.145107
1,0.209733,0.312199,0.117411,0.140566,0.145428
1,0.209871,0.313826,0.117941,0.140678,0.145588
1,0.210041,0.315228,0.118427,0.140770,0.145816
1,0.210465,0.316485,0.118854,0.140906,0.146032
1,0.210981,0.317332,0.119275,0.141050,0.146161
1,0.211406,0.317929,0.119530,0.141172,0.146278
1,0.211922,0.318270,0.119608,0.141264,0.146303
1,0.212489,0.318659,0.119765,0.141426,0.146434
1,0.212923,0.318656,0.119895,0.141580,0.146652
1,0.213593,0.318590,0.120119,0.141717,0.146785
1,0.214250,0.318092,0.120330,0.141901,0.147056
1,0.214766,0.318143,0.120570,0.141968,0.147246
1,0.215226,0.318519,0.120752,0.142008,0.147426
1,0.215627,0.318640,0.120826,0.141937,0.147445
1,0.215843,0.319216,0.121005,0.142010,0.147540
1,0.216034,0.319706,0.121169,0.142058,0.147664
1,0.216171,0.320125,0.121330,0.142085,0.147771
1,0.216243,0.320679,0.121446,0.142089,0.147813
1,0.216263,0.320946,0.121625,0.142144,0.147893
1,0.216312,0.321520,0.121851,0.142203,0.147919
1,0.216322,0.321741,0.121911,0.142176,0.147926
1,0.216404,0.322189,0.122030,0.142188,0.147967
1,0.216562,0.321936,0.122057,0.142171,0.147973
1,0.216680,0.321550,0.122051,0.142127,0.147996
1,0.216953,0.321422,0.122031,0.142076,0.148090
1,0.217095,0.321146,0.121968,0.142034,0.148113
1,0.217467,0.320742,0.122220,0.142179,0.148335
1,0.217571,0.319533,0.122435,0.142393,0.148572
1,0.217600,0.317707,0.122596,0.142598,0.148726
1,0.217664,0.317255,0.122999,0.142965,0.149153
1,0.217851,0.316181,0.123089,0.143180,0.149285
1,0.217925,0.315731,0.123194,0.143413,0.149455
1,0.217721,0.315744,0.123484,0.143714,0.149598
1,0.217433,0.315679,0.123602,0.143950,0.149648
1,0.217436,0.316241,0.123849,0.144170,0.149878
1,0.217439,0.316899,0.123994,0.144324,0.149929
1,0.217403,0.317454,0.124180,0.144486,0.149842
1,0.217485,0.318088,0.124581,0.144779,0.149871
1,0.217488,0.318563,0.125065,0.145254,0.149967
1,0.217490,0.318992,0.125541,0.145678,0.150082
1,0.217624,0.319616,0.126141,0.146240,0.150164
1,0.217511,0.319489,0.126891,0.146803,0.150383
1,0.217628,0.319175,0.127534,0.147163,0.150479
1,0.217910,0.318769,0.128453,0.147759,0.150730
1,0.218405,0.317954,0.129035,0.148293,0.150942
1,0.218798,0.317075,0.129632,0.148812,0.151283
1,0.219348,0.316802,0.130042,0.149373,0.151714
1,0.219998,0.316167,0.130150,0.149776,0.151897
1,0.220217,0.316118,0.130336,0.150113,0.152056
1,0.220281,0.316426,0.130482,0.150436,0.152179
1,0.220252,0.316612,0.130480,0.150661,0.152342
1,0.220220,0.316972,0.130502,0.150933,0.152426
1,0.220118,0.317631,0.130524,0.151209,0.152556
1,0.219978,0.318314,0.130544,0.151354,0.152586
1,0.219771,0.318880,0.130584,0.151429,0.152556
1,0.219695,0.319730,0.130634,0.151452,0.152597
1,0.219597,0.320296,0.130707,0.151517,0.152637
1,0.219525,0.320606,0.130762,0.151552,0.152681
1,0.219438,0.321328,0.130852,0.151600,0.152663
1,0.219341,0.322216,0.130963,0.151646,0.152710
1,0.219298,0.323089,0.131002,0.151689,0.152753
1,0.219170,0.323315,0.131039,0.151778,0.152947
1,0.219165,0.324157,0.131141,0.151917,0.153069
1,0.219101,0.325067,0.131298,0.152160,0.153269
1,0.219132,0.325411,0.131331,0.152277,0.153431
1,0.219080,0.326681,0.131445,0.152387,0.153553
