gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
2,0.273864,0.300877,0.117800,0.124492,0.134844
2,0.282275,0.267313,0.116371,0.126617,0.142387
2,0.291816,0.249782,0.116300,0.130480,0.146143
2,0.297523,0.238161,0.116012,0.131477,0.147259
2,0.300042,0.231814,0.115245,0.131706,0.147402
2,0.301426,0.227546,0.114797,0.131625,0.147402
2,0.302369,0.223582,0.114299,0.131478,0.147429
2,0.303056,0.221156,0.114136,0.131482,0.147547
2,0.303356,0.219222,0.113920,0.131379,0.147632
2,0.303745,0.216873,0.114056,0.131518,0.147915
2,0.304051,0.216000,0.114210,0.131715,0.148152
2,0.304452,0.214045,0.114493,0.131926,0.148302
2,0.304611,0.212386,0.114895,0.132203,0.148490
2,0.304466,0.211498,0.115172,0.132341,0.148540
2,0.304344,0.211006,0.115203,0.132371,0.148556
2,0.304251,0.210632,0.115170,0.132338,0.148561
2,0.304241,0.210421,0.115181,0.132365,0.148630
2,0.304268,0.210062,0.115139,0.132286,0.148637
2,0.304323,0.209881,0.115088,0.132202,0.148630
2,0.304362,0.209477,0.114965,0.132088,0.148593
2,0.304382,0.208954,0.114911,0.132026,0.148595
2,0.304354,0.207813,0.114837,0.131934,0.148579
2,0.304317,0.207075,0.114748,0.131847,0.148579
2,0.304378,0.206476,0.114706,0.131809,0.148607
2,0.304333,0.205819,0.114601,0.131718,0.148587
2,0.304332,0.205215,0.114598,0.131710,0.148622
2,0.304343,0.204876,0.114580,0.131687,0.148661
2,0.304405,0.204470,0.114604,0.131746,0.148782
2,0.304472,0.204069,0.114648,0.131746,0.148901
2,0.304443,0.203982,0.114615,0.131676,0.148879
2,0.304409,0.203993,0.114636,0.131633,0.148868
2,0.304370,0.203954,0.114662,0.131615,0.148880
2,0.304429,0.203947,0.114712,0.131638,0.148900
2,0.304523,0.203950,0.114817,0.131676,0.148983
2,0.304616,0.203921,0.114888,0.131751,0.149084
2,0.304649,0.203700,0.114915,0.131751,0.149105
2,0.304606,0.203493,0.114949,0.131729,0.149121
2,0.304708,0.203067,0.115044,0.131779,0.149198
2,0.304645,0.202838,0.115168,0.131910,0.149341
2,0.304658,0.202174,0.115342,0.132080,0.149552
2,0.304732,0.201826,0.115438,0.132167,0.149628
2,0.304803,0.201462,0.115555,0.132245,0.149686
2,0.304820,0.201434,0.115616,0.132302,0.149714
2,0.304848,0.201253,0.115735,0.132429,0.149822
2,0.304858,0.201204,0.115786,0.132480,0.149864
2,0.304854,0.201411,0.115812,0.132499,0.149881
2,0.304802,0.201339,0.115797,0.132485,0.149883
2,0.304816,0.201416,0.115830,0.132465,0.149833
2,0.304890,0.201855,0.115786,0.132429,0.149792
2,0.304856,0.202280,0.115753,0.132365,0.149733
2,0.304811,0.202997,0.115722,0.132272,0.149676
2,0.304740,0.203521,0.115631,0.132163,0.149584
2,0.304810,0.204054,0.115517,0.132021,0.149473
2,0.304923,0.204224,0.115415,0.131856,0.149347
2,0.304955,0.204415,0.115400,0.131801,0.149283
2,0.304972,0.204605,0.115426,0.131796,0.149258
2,0.304959,0.204958,0.115464,0.131813,0.149243
2,0.304996,0.205522,0.115575,0.131912,0.149268
2,0.305053,0.205924,0.115619,0.131964,0.149255
2,0.305171,0.206376,0.115650,0.132006,0.149229
2,0.305269,0.206602,0.115627,0.131981,0.149154
2,0.305375,0.206974,0.115598,0.131941,0.149055
2,0.305566,0.207074,0.115588,0.131904,0.148977
2,0.305804,0.207154,0.115618,0.131899,0.148931
2,0.305926,0.207199,0.115687,0.131915,0.148930
2,0.306004,0.207339,0.115746,0.131955,0.148947
2,0.306061,0.207387,0.115764,0.131973,0.148947
2,0.306146,0.207359,0.115787,0.132012,0.148963
2,0.306231,0.207336,0.115774,0.131996,0.148936
2,0.306306,0.207527,0.115749,0.131976,0.148905
2,0.306377,0.207793,0.115718,0.131917,0.148858
2,0.306454,0.208047,0.115678,0.131867,0.148817
2,0.306560,0.208228,0.115653,0.131831,0.148792
2,0.306591,0.208199,0.115619,0.131803,0.148760
2,0.306636,0.208064,0.115556,0.131764,0.148728
2,0.306692,0.207855,0.115507,0.131740,0.148702
2,0.306733,0.207429,0.115493,0.131735,0.148696
2,0.306759,0.207013,0.115453,0.131722,0.148686
