gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
7,0.304451,0.374228,0.129085,0.144310,0.309793
7,0.304380,0.374158,0.129172,0.144322,0.309790
7,0.304319,0.374066,0.129276,0.144354,0.309794
7,0.304344,0.374069,0.129437,0.144338,0.309697
7,0.304367,0.374038,0.129493,0.144320,0.309654
7,0.304387,0.374018,0.129493,0.144314,0.309721
7,0.304411,0.373911,0.129424,0.144299,0.309584
7,0.304459,0.373891,0.129405,0.144277,0.309542
7,0.304523,0.373896,0.129421,0.144275,0.309590
7,0.304572,0.373849,0.129442,0.144293,0.309626
7,0.304637,0.373824,0.129503,0.144405,0.309992
7,0.304638,0.373733,0.129452,0.144431,0.310182
7,0.304674,0.373566,0.129259,0.144390,0.310382
7,0.304698,0.373479,0.129092,0.144355,0.310578
7,0.304742,0.373367,0.128952,0.144325,0.311004
7,0.304787,0.373201,0.128837,0.144363,0.311591
7,0.304921,0.372987,0.128715,0.144496,0.312377
7,0.305063,0.372828,0.128713,0.144618,0.312680
7,0.305165,0.372723,0.128910,0.144711,0.312898
7,0.305243,0.372679,0.129034,0.144849,0.313342
7,0.305302,0.372721,0.129131,0.144934,0.313755
7,0.305366,0.372751,0.129215,0.145112,0.314196
7,0.305432,0.372773,0.129264,0.145191,0.314385
7,0.305476,0.372799,0.129277,0.145242,0.314543
7,0.305537,0.372787,0.129276,0.145271,0.314605
7,0.305621,0.372799,0.129277,0.145286,0.314595
7,0.305765,0.372838,0.129277,0.145343,0.314645
7,0.305837,0.372875,0.129232,0.145381,0.314619
7,0.305856,0.372869,0.129247,0.145419,0.314534
7,0.305928,0.372890,0.129275,0.145484,0.314617
7,0.305993,0.372835,0.129239,0.145471,0.314739
7,0.306023,0.372670,0.129166,0.145484,0.314773
7,0.306051,0.372411,0.129081,0.145525,0.314751
7,0.306035,0.372239,0.128994,0.145554,0.314895
7,0.306046,0.372117,0.128987,0.145630,0.315166
7,0.306135,0.371970,0.129085,0.145715,0.315409
7,0.306246,0.371831,0.129171,0.145788,0.315691
7,0.306372,0.371738,0.129275,0.145855,0.315958
7,0.306361,0.371712,0.129418,0.145930,0.316456
7,0.306375,0.371673,0.129435,0.146014,0.316722
7,0.306349,0.371701,0.129526,0.146086,0.317061
7,0.306320,0.371857,0.129586,0.146089,0.317247
7,0.306302,0.371956,0.129607,0.146185,0.317473
7,0.306298,0.372065,0.129651,0.146242,0.317573
7,0.306284,0.372143,0.129670,0.146256,0.317597
7,0.306252,0.372210,0.129687,0.146285,0.317624
7,0.306222,0.372233,0.129662,0.146250,0.317462
7,0.306235,0.372332,0.129701,0.146262,0.317396
7,0.306243,0.372350,0.129692,0.146259,0.317231
7,0.306225,0.372311,0.129637,0.146268,0.317147
7,0.306216,0.372262,0.129576,0.146282,0.317098
7,0.306179,0.372258,0.129495,0.146268,0.317120
7,0.306126,0.372177,0.129389,0.146259,0.317105
7,0.306072,0.372174,0.129334,0.146285,0.317233
7,0.306046,0.372113,0.129298,0.146301,0.317380
7,0.306058,0.372062,0.129282,0.146325,0.317555
7,0.306095,0.372018,0.129237,0.146330,0.317842
7,0.306141,0.371938,0.129215,0.146320,0.317998
7,0.306104,0.371804,0.129188,0.146332,0.318262
7,0.306104,0.371713,0.129146,0.146336,0.318284
7,0.306072,0.371644,0.129149,0.146318,0.318214
7,0.306063,0.371569,0.129134,0.146331,0.318299
7,0.306039,0.371511,0.129163,0.146369,0.318430
7,0.306009,0.371468,0.129145,0.146407,0.318608
7,0.305941,0.371468,0.129129,0.146449,0.318771
7,0.305911,0.371515,0.129165,0.146449,0.318812
7,0.305891,0.371614,0.129195,0.146424,0.318843
7,0.305880,0.371846,0.129288,0.146396,0.318601
7,0.305852,0.371914,0.129381,0.146377,0.318511
7,0.305824,0.372002,0.129439,0.146373,0.318511
7,0.305794,0.372099,0.129472,0.146381,0.318509
7,0.305769,0.372165,0.129473,0.146358,0.318487
7,0.305765,0.372265,0.129510,0.146384,0.318475
7,0.305782,0.372306,0.129512,0.146411,0.318638
7,0.305784,0.372314,0.129527,0.146485,0.318791
7,0.305828,0.372275,0.129564,0.146547,0.318770
7,0.305851,0.372104,0.129560,0.146576,0.318722
7,0.305909,0.371921,0.129553,0.146643,0.318732
7,0.305983,0.371677,0.129484,0.146651,0.318755
7,0.305952,0.371159,0.129328,0.146630,0.318706
7,0.305925,0.370873,0.129200,0.146607,0.318668
7,0.305938,0.370735,0.129159,0.146622,0.318792
7,0.305951,0.370678,0.129133,0.146618,0.318817
7,0.305968,0.370643,0.129170,0.146637,0.318869
7,0.305957,0.370630,0.129197,0.146672,0.319038
7,0.305887,0.370571,0.129039,0.146691,0.319289
7,0.305838,0.370588,0.128969,0.146789,0.319727
7,0.305787,0.370661,0.128868,0.146838,0.320149
7,0.305748,0.370853,0.128850,0.146896,0.320526
7,0.305740,0.370995,0.128870,0.146973,0.320800
7,0.305746,0.371121,0.128895,0.147024,0.320872
7,0.305747,0.371249,0.128868,0.147082,0.320912
7,0.305715,0.371343,0.128836,0.147127,0.320852
7,0.305669,0.371354,0.128793,0.147136,0.320873
7,0.305603,0.371356,0.128705,0.147168,0.320898
7,0.305548,0.371376,0.128657,0.147204,0.320961
7,0.305540,0.371356,0.128565,0.147252,0.321109
7,0.305532,0.371330,0.128543,0.147333,0.321217
7,0.305549,0.371323,0.128552,0.147466,0.321553
7,0.305559,0.371344,0.128521,0.147571,0.321984
7,0.305557,0.371327,0.128542,0.147630,0.322306
7,0.305622,0.371285,0.128711,0.147714,0.322448
7,0.305639,0.371218,0.128789,0.147791,0.322614
7,0.305662,0.371213,0.128881,0.147896,0.322813
7,0.305667,0.371252,0.128883,0.147972,0.322978
7,0.305659,0.371327,0.128896,0.148041,0.323213
7,0.305674,0.371514,0.128869,0.148055,0.323351
7,0.305670,0.371675,0.128843,0.148063,0.323361
7,0.305638,0.371878,0.128915,0.148139,0.323338
7,0.305589,0.372010,0.128970,0.148151,0.323195
7,0.305627,0.372013,0.129140,0.148210,0.323200
7,0.305651,0.371989,0.129180,0.148279,0.323258
7,0.305694,0.371938,0.129218,0.148322,0.323334
7,0.305731,0.371943,0.129212,0.148365,0.323492
7,0.305794,0.371820,0.129245,0.148416,0.323573
7,0.305869,0.371654,0.129210,0.148447,0.323664
7,0.305997,0.371632,0.129219,0.148527,0.323843
7,0.306166,0.371627,0.129300,0.148601,0.323937
7,0.306346,0.371584,0.129497,0.148670,0.324028
7,0.306409,0.371559,0.129571,0.148728,0.324208
7,0.306513,0.371561,0.129727,0.148806,0.324237
7,0.306604,0.371548,0.129835,0.148846,0.324197
7,0.306600,0.371483,0.129841,0.148879,0.324207
7,0.306572,0.371433,0.129813,0.148856,0.324174
7,0.306530,0.371332,0.129809,0.148918,0.324207
7,0.306539,0.371276,0.129794,0.148946,0.324319
7,0.306549,0.371299,0.129899,0.148958,0.324393
7,0.306569,0.371272,0.130065,0.148979,0.324635
7,0.306593,0.371239,0.130060,0.148954,0.324664
7,0.306623,0.371194,0.129955,0.148966,0.324820
7,0.306683,0.371271,0.129908,0.148939,0.324906
7,0.306717,0.371235,0.129709,0.148948,0.325085
7,0.306774,0.371228,0.129561,0.148900,0.325034
7,0.306842,0.371147,0.129419,0.148932,0.324928
7,0.306951,0.371151,0.129398,0.148990,0.325018
7,0.307100,0.371153,0.129402,0.149140,0.325580
7,0.307220,0.371056,0.129272,0.149230,0.325968
7,0.307293,0.371040,0.129098,0.149311,0.326264
7,0.307306,0.371047,0.128847,0.149346,0.326481
7,0.307297,0.371099,0.128792,0.149364,0.326615
7,0.307307,0.371202,0.128728,0.149356,0.326788
7,0.307349,0.371400,0.128653,0.149398,0.327212
7,0.307393,0.371481,0.128662,0.149450,0.327321
7,0.307441,0.371580,0.128649,0.149475,0.327390
7,0.307524,0.371694,0.128682,0.149543,0.327525
7,0.307555,0.371740,0.128568,0.149579,0.327796
7,0.307567,0.371742,0.128522,0.149556,0.327832
7,0.307561,0.371699,0.128465,0.149566,0.327880
7,0.307523,0.371656,0.128428,0.149540,0.327773
7,0.307481,0.371655,0.128386,0.149541,0.327795
7,0.307434,0.371675,0.128365,0.149549,0.327773
7,0.307415,0.371795,0.128436,0.149579,0.327841
7,0.307404,0.371895,0.128531,0.149551,0.327856
7,0.307409,0.371922,0.128642,0.149525,0.327893
7,0.307368,0.372023,0.128674,0.149481,0.327933
7,0.307342,0.372043,0.128693,0.149379,0.327910
7,0.307340,0.372025,0.128813,0.149314,0.327875
7,0.307351,0.372016,0.128851,0.149299,0.327881
7,0.307325,0.371972,0.128862,0.149289,0.327836
7,0.307354,0.371952,0.128912,0.149291,0.327651
7,0.307384,0.371954,0.128946,0.149310,0.327539
7,0.307486,0.371929,0.128956,0.149343,0.327482
7,0.307619,0.371930,0.128970,0.149352,0.327490
7,0.307745,0.371885,0.129046,0.149374,0.327504
7,0.307805,0.371594,0.129006,0.149404,0.327686
7,0.307845,0.371366,0.129003,0.149431,0.327747
7,0.307927,0.371192,0.128977,0.149516,0.327854
7,0.307915,0.371047,0.128917,0.149550,0.327919
7,0.307954,0.370862,0.128900,0.149549,0.327915
7,0.307960,0.370730,0.128893,0.149503,0.327833
7,0.307890,0.370625,0.128888,0.149457,0.327570
7,0.307880,0.370580,0.128896,0.149526,0.327698
7,0.307855,0.370570,0.128926,0.149576,0.327821
7,0.307873,0.370580,0.128921,0.149700,0.328077
7,0.307873,0.370602,0.128925,0.149832,0.328304
7,0.307840,0.370589,0.128964,0.149869,0.328388
7,0.307805,0.370591,0.128981,0.149941,0.328534
7,0.307733,0.370644,0.128986,0.149988,0.328612
7,0.307708,0.370748,0.129024,0.150022,0.328688
7,0.307663,0.370787,0.128996,0.149991,0.328679
7,0.307633,0.370879,0.128953,0.149981,0.328762
