gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
3,0.340686,0.379259,0.114146,0.128848,0.141544
3,0.340673,0.379244,0.114151,0.128862,0.141560
3,0.340664,0.379228,0.114135,0.128861,0.141556
3,0.340676,0.379232,0.114103,0.128854,0.141546
3,0.340679,0.379279,0.114069,0.128850,0.141541
3,0.340683,0.379295,0.114012,0.128818,0.141525
3,0.340719,0.379273,0.113940,0.128774,0.141480
3,0.340726,0.379159,0.113875,0.128673,0.141438
3,0.340758,0.379159,0.113840,0.128639,0.141403
3,0.340801,0.379164,0.113824,0.128621,0.141386
3,0.340836,0.379111,0.113811,0.128592,0.141346
3,0.340789,0.379102,0.113818,0.128576,0.141321
3,0.340403,0.379164,0.113833,0.128558,0.141313
3,0.340168,0.379266,0.113869,0.128558,0.141288
3,0.340022,0.379366,0.113917,0.128571,0.141281
3,0.339956,0.379322,0.113950,0.128603,0.141269
3,0.339851,0.379347,0.113997,0.128655,0.141288
3,0.339801,0.379389,0.114021,0.128696,0.141285
3,0.339817,0.379439,0.114057,0.128734,0.141286
3,0.339850,0.379425,0.114062,0.128731,0.141291
3,0.339905,0.379415,0.114074,0.128753,0.141303
3,0.339927,0.379399,0.114079,0.128789,0.141321
3,0.339993,0.379393,0.114081,0.128826,0.141341
3,0.340042,0.379384,0.114075,0.128840,0.141345
3,0.340037,0.379362,0.114077,0.128858,0.141344
3,0.340019,0.379350,0.114053,0.128871,0.141331
3,0.339999,0.379279,0.113974,0.128845,0.141312
3,0.339990,0.379207,0.113943,0.128838,0.141307
3,0.339979,0.379161,0.113920,0.128831,0.141293
3,0.339969,0.379053,0.113876,0.128820,0.141268
3,0.339971,0.379072,0.113826,0.128810,0.141226
3,0.339985,0.379088,0.113823,0.128810,0.141205
3,0.340025,0.379012,0.113788,0.128809,0.141210
3,0.339956,0.378941,0.113728,0.128795,0.141199
3,0.339920,0.378889,0.113717,0.128811,0.141219
3,0.339910,0.378811,0.113693,0.128808,0.141224
3,0.339902,0.378789,0.113649,0.128814,0.141237
3,0.339935,0.378770,0.113617,0.128810,0.141238
3,0.339913,0.378758,0.113587,0.128824,0.141248
3,0.339902,0.378764,0.113565,0.128826,0.141288
3,0.339919,0.378694,0.113526,0.128777,0.141281
3,0.339961,0.378657,0.113510,0.128783,0.141289
3,0.339973,0.378640,0.113491,0.128777,0.141333
3,0.339953,0.378616,0.113465,0.128747,0.141336
3,0.339932,0.378600,0.113477,0.128726,0.141333
3,0.339910,0.378611,0.113466,0.128719,0.141333
3,0.339831,0.378646,0.113472,0.128722,0.141336
3,0.339772,0.378704,0.113463,0.128710,0.141331
3,0.339774,0.378798,0.113462,0.128684,0.141323
3,0.339751,0.378833,0.113459,0.128626,0.141269
3,0.339700,0.378971,0.113473,0.128588,0.141227
3,0.339733,0.379120,0.113491,0.128569,0.141193
3,0.339723,0.379197,0.113499,0.128560,0.141172
3,0.339735,0.379308,0.113524,0.128564,0.141166
3,0.339734,0.379371,0.113569,0.128582,0.141166
3,0.339716,0.379449,0.113597,0.128601,0.141161
3,0.339725,0.379502,0.113628,0.128627,0.141163
3,0.339750,0.379511,0.113676,0.128662,0.141183
3,0.339803,0.379536,0.113702,0.128685,0.141179
3,0.339850,0.379566,0.113716,0.128698,0.141157
3,0.339886,0.379591,0.113716,0.128705,0.141126
3,0.339919,0.379591,0.113700,0.128693,0.141087
3,0.339923,0.379605,0.113697,0.128694,0.141081
3,0.339959,0.379625,0.113676,0.128686,0.141062
3,0.339976,0.379612,0.113669,0.128665,0.141064
3,0.340014,0.379573,0.113691,0.128653,0.141090
3,0.339980,0.379550,0.113692,0.128633,0.141102
3,0.339954,0.379558,0.113664,0.128625,0.141125
3,0.339907,0.379537,0.113646,0.128659,0.141200
3,0.339904,0.379579,0.113691,0.128702,0.141281
3,0.339887,0.379618,0.113750,0.128775,0.141367
3,0.339927,0.379670,0.113793,0.128840,0.141433
3,0.339963,0.379669,0.113807,0.128882,0.141486
3,0.339952,0.379671,0.113824,0.128910,0.141519
3,0.339940,0.379684,0.113817,0.128924,0.141535
3,0.339905,0.379727,0.113820,0.128927,0.141527
3,0.339960,0.379791,0.113835,0.128933,0.141498
3,0.339946,0.379805,0.113820,0.128910,0.141462
3,0.339922,0.379809,0.113779,0.128873,0.141429
3,0.339918,0.379901,0.113772,0.128859,0.141409
3,0.339934,0.380001,0.113761,0.128841,0.141372
3,0.339920,0.380077,0.113738,0.128842,0.141359
3,0.339884,0.380156,0.113722,0.128842,0.141336
3,0.339884,0.380212,0.113711,0.128830,0.141299
3,0.339880,0.380265,0.113709,0.128832,0.141285
3,0.339872,0.380317,0.113703,0.128817,0.141257
3,0.339771,0.380330,0.113699,0.128807,0.141238
3,0.339698,0.380353,0.113714,0.128817,0.141213
3,0.339705,0.380432,0.113741,0.128860,0.141240
3,0.339661,0.380430,0.113740,0.128842,0.141232
3,0.339584,0.380444,0.113758,0.128847,0.141229
3,0.339509,0.380439,0.113818,0.128883,0.141268
3,0.339456,0.380463,0.113841,0.128905,0.141304
3,0.339452,0.380473,0.113866,0.128940,0.141331
3,0.339443,0.380464,0.113868,0.128965,0.141321
3,0.339469,0.380487,0.113891,0.128988,0.141306
3,0.339475,0.380470,0.113909,0.128993,0.141302
3,0.339441,0.380441,0.113897,0.128980,0.141292
3,0.339441,0.380481,0.113904,0.128989,0.141295
3,0.339440,0.380481,0.113886,0.128995,0.141280
3,0.339416,0.380479,0.113869,0.128968,0.141263
3,0.339425,0.380451,0.113872,0.128967,0.141275
3,0.339445,0.380441,0.113886,0.128980,0.141288
3,0.339443,0.380409,0.113893,0.128998,0.141301
3,0.339492,0.380310,0.113876,0.128996,0.141299
3,0.339491,0.380305,0.113870,0.129019,0.141291
3,0.339505,0.380323,0.113868,0.129039,0.141314
3,0.339506,0.380334,0.113871,0.129059,0.141343
3,0.339510,0.380336,0.113865,0.129069,0.141355
3,0.339551,0.380316,0.113860,0.129079,0.141372
3,0.339608,0.380292,0.113844,0.129087,0.141384
3,0.339640,0.380275,0.113846,0.129117,0.141409
3,0.339672,0.380295,0.113851,0.129150,0.141422
3,0.339671,0.380328,0.113839,0.129154,0.141409
