gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
9,0.187280,0.397914,0.424505,0.375171,0.340522
9,0.187302,0.397808,0.424473,0.375261,0.340542
9,0.187210,0.397666,0.424392,0.375437,0.340599
9,0.187132,0.397468,0.424285,0.375279,0.340615
9,0.187172,0.397317,0.424178,0.375124,0.340591
9,0.187193,0.397234,0.424093,0.375101,0.340610
9,0.187182,0.397145,0.423981,0.374951,0.340600
9,0.187174,0.397136,0.423934,0.374657,0.340617
9,0.187170,0.397112,0.423890,0.374403,0.340613
9,0.187179,0.397067,0.423843,0.374195,0.340580
9,0.187169,0.397040,0.423813,0.374055,0.340606
9,0.187178,0.397020,0.423796,0.373980,0.340618
9,0.187180,0.397022,0.423794,0.373959,0.340606
9,0.187187,0.397018,0.423800,0.373874,0.340591
9,0.187191,0.397058,0.423839,0.373896,0.340608
9,0.187213,0.397127,0.423868,0.373948,0.340630
9,0.187265,0.397169,0.423875,0.373966,0.340640
9,0.187290,0.397177,0.423880,0.373933,0.340646
9,0.187301,0.397209,0.423902,0.373905,0.340663
9,0.187308,0.397258,0.423929,0.373913,0.340671
9,0.187354,0.397347,0.423959,0.373888,0.340664
9,0.187423,0.397395,0.423993,0.373841,0.340663
9,0.187524,0.397447,0.424055,0.373853,0.340714
9,0.187582,0.397457,0.424099,0.373816,0.340758
9,0.187626,0.397426,0.424125,0.373861,0.340830
9,0.187659,0.397419,0.424157,0.374015,0.340958
9,0.187669,0.397426,0.424168,0.374068,0.341024
9,0.187665,0.397505,0.424198,0.374082,0.341046
9,0.187607,0.397515,0.424218,0.374312,0.341095
9,0.187595,0.397522,0.424234,0.374363,0.341124
9,0.187582,0.397614,0.424301,0.374396,0.341151
9,0.187562,0.397655,0.424369,0.374616,0.341240
9,0.187554,0.397697,0.424496,0.374835,0.341322
9,0.187554,0.397795,0.424656,0.375074,0.341492
9,0.187560,0.397920,0.424724,0.375249,0.341625
9,0.187576,0.397998,0.424752,0.375418,0.341674
9,0.187566,0.398073,0.424807,0.375494,0.341653
9,0.187550,0.398133,0.424851,0.375499,0.341634
9,0.187548,0.398183,0.424887,0.375560,0.341634
9,0.187546,0.398260,0.424933,0.375500,0.341592
9,0.187534,0.398318,0.424961,0.375463,0.341532
9,0.187506,0.398385,0.424978,0.375502,0.341508
9,0.187477,0.398461,0.425020,0.375502,0.341460
9,0.187504,0.398473,0.425051,0.375423,0.341389
9,0.187530,0.398503,0.425060,0.375271,0.341345
9,0.187580,0.398539,0.425096,0.375249,0.341356
9,0.187641,0.398547,0.425156,0.375299,0.341462
9,0.187678,0.398570,0.425215,0.375327,0.341554
9,0.187715,0.398576,0.425258,0.375368,0.341664
9,0.187743,0.398584,0.425300,0.375336,0.341765
9,0.187754,0.398602,0.425314,0.375392,0.341821
9,0.187762,0.398623,0.425320,0.375245,0.341758
9,0.187738,0.398645,0.425331,0.375057,0.341610
9,0.187751,0.398676,0.425318,0.374772,0.341299
9,0.187757,0.398651,0.425296,0.374274,0.341056
9,0.187774,0.398670,0.425307,0.373912,0.340890
9,0.187792,0.398675,0.425309,0.373525,0.340639
9,0.187800,0.398644,0.425295,0.373319,0.340488
9,0.187794,0.398627,0.425274,0.373341,0.340424
9,0.187791,0.398661,0.425290,0.373382,0.340411
9,0.187793,0.398660,0.425235,0.373416,0.340392
9,0.187805,0.398654,0.425179,0.373393,0.340354
9,0.187810,0.398592,0.425095,0.373407,0.340336
9,0.187822,0.398514,0.424970,0.373404,0.340288
9,0.187850,0.398488,0.424880,0.373364,0.340260
9,0.187871,0.398383,0.424763,0.373271,0.340201
9,0.187885,0.398288,0.424660,0.373263,0.340162
9,0.187907,0.398248,0.424598,0.373332,0.340252
9,0.187931,0.398189,0.424523,0.373407,0.340331
9,0.187955,0.398145,0.424479,0.373551,0.340396
9,0.187964,0.398136,0.424450,0.373638,0.340476
9,0.187968,0.398124,0.424396,0.373650,0.340506
9,0.187971,0.398153,0.424379,0.373555,0.340584
9,0.188012,0.398200,0.424395,0.373578,0.340668
9,0.188040,0.398293,0.424418,0.373567,0.340738
9,0.188080,0.398405,0.424485,0.373558,0.340815
9,0.188094,0.398455,0.424576,0.373635,0.340881
9,0.188138,0.398556,0.424656,0.373716,0.340930
9,0.188173,0.398643,0.424774,0.373867,0.340974
9,0.188217,0.398706,0.424899,0.374099,0.341044
9,0.188287,0.398851,0.425101,0.374229,0.341103
9,0.188348,0.399073,0.425264,0.374258,0.341125
9,0.188420,0.399197,0.425375,0.374270,0.341159
9,0.188432,0.399223,0.425445,0.374604,0.341200
9,0.188441,0.399236,0.425492,0.374800,0.341170
9,0.188440,0.399295,0.425609,0.374567,0.341138
9,0.188450,0.399323,0.425810,0.374690,0.341115
9,0.188456,0.399328,0.425888,0.374661,0.341004
9,0.188381,0.399337,0.425976,0.375181,0.341056
9,0.188304,0.399351,0.426068,0.375377,0.341100
9,0.188200,0.399327,0.426130,0.375502,0.341116
9,0.188135,0.399313,0.426187,0.375564,0.341142
9,0.188111,0.399287,0.426270,0.375577,0.341194
9,0.188087,0.399228,0.426308,0.375630,0.341207
9,0.188054,0.399129,0.426300,0.375789,0.341230
9,0.188029,0.399076,0.426266,0.375851,0.341265
9,0.188021,0.399039,0.426232,0.375828,0.341371
9,0.188023,0.398999,0.426145,0.375650,0.341419
9,0.188022,0.398946,0.426108,0.375632,0.341443
9,0.187943,0.398916,0.426071,0.375593,0.341477
9,0.187968,0.398930,0.426042,0.375575,0.341517
9,0.188016,0.399026,0.426034,0.375557,0.341572
9,0.188058,0.399046,0.426070,0.375663,0.341642
9,0.188099,0.399099,0.426144,0.375685,0.341631
9,0.188154,0.399194,0.426158,0.375631,0.341521
9,0.188169,0.399257,0.426206,0.375658,0.341505
9,0.188203,0.399311,0.426227,0.375651,0.341507
9,0.188242,0.399363,0.426280,0.375682,0.341518
9,0.188304,0.399408,0.426286,0.375626,0.341465
9,0.188381,0.399445,0.426320,0.375550,0.341434
9,0.188471,0.399499,0.426399,0.375496,0.341406
9,0.188536,0.399516,0.426427,0.375479,0.341388
