gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
6,0.333947,0.172005,0.140779,0.134623,0.176555
6,0.333885,0.171988,0.140787,0.134655,0.176602
6,0.333895,0.172016,0.140753,0.134676,0.176622
6,0.333955,0.172057,0.140671,0.134677,0.176546
6,0.333987,0.172124,0.140597,0.134673,0.176366
6,0.334075,0.172211,0.140538,0.134656,0.176184
6,0.334038,0.172307,0.140533,0.134627,0.175992
6,0.334010,0.172452,0.140498,0.134615,0.175915
6,0.333990,0.172501,0.140502,0.134581,0.175679
6,0.333900,0.172599,0.140578,0.134594,0.175623
6,0.333910,0.172666,0.140567,0.134530,0.175308
6,0.333861,0.172639,0.140607,0.134479,0.175156
6,0.333651,0.172628,0.140674,0.134456,0.175034
6,0.333504,0.172680,0.140700,0.134457,0.174928
6,0.333454,0.172699,0.140694,0.134464,0.174909
6,0.333422,0.172660,0.140674,0.134410,0.174830
6,0.333326,0.172628,0.140613,0.134357,0.174677
6,0.333211,0.172593,0.140490,0.134281,0.174272
6,0.333085,0.172607,0.140401,0.134251,0.174152
6,0.332961,0.172538,0.140177,0.134202,0.173993
6,0.332875,0.172414,0.140059,0.134142,0.173810
6,0.332794,0.172359,0.140024,0.134175,0.173991
6,0.332740,0.172289,0.139978,0.134176,0.174067
6,0.332662,0.172215,0.139900,0.134195,0.174298
6,0.332459,0.172088,0.139796,0.134190,0.174226
6,0.332419,0.171967,0.139718,0.134202,0.174286
6,0.332365,0.171851,0.139628,0.134189,0.174336
6,0.332264,0.171756,0.139610,0.134201,0.174380
6,0.332219,0.171649,0.139540,0.134208,0.174422
6,0.332187,0.171656,0.139541,0.134203,0.174449
6,0.332141,0.171627,0.139485,0.134213,0.174596
6,0.332117,0.171642,0.139491,0.134219,0.174672
6,0.332033,0.171664,0.139497,0.134239,0.174945
6,0.331996,0.171647,0.139538,0.134256,0.175042
6,0.331931,0.171671,0.139570,0.134296,0.175237
6,0.331841,0.171715,0.139594,0.134335,0.175458
6,0.331617,0.171793,0.139678,0.134332,0.175416
6,0.331501,0.171776,0.139719,0.134344,0.175387
6,0.331423,0.171794,0.139849,0.134392,0.175479
6,0.331290,0.171512,0.139818,0.134407,0.175569
6,0.331206,0.171248,0.139646,0.134384,0.175702
6,0.331232,0.171179,0.139647,0.134455,0.175955
6,0.331277,0.171189,0.139672,0.134540,0.176285
6,0.331347,0.171104,0.139717,0.134576,0.176321
6,0.331476,0.171064,0.139757,0.134612,0.176316
6,0.331576,0.171135,0.139869,0.134639,0.176357
6,0.331641,0.171190,0.140002,0.134687,0.176447
6,0.331694,0.171240,0.140089,0.134723,0.176451
6,0.331763,0.171310,0.140145,0.134732,0.176349
6,0.331793,0.171319,0.140173,0.134697,0.176088
6,0.331818,0.171328,0.140202,0.134630,0.175705
6,0.331696,0.171358,0.140277,0.134584,0.175166
6,0.331578,0.171428,0.140290,0.134559,0.174994
6,0.331537,0.171481,0.140312,0.134533,0.174815
6,0.331453,0.171447,0.140380,0.134533,0.174643
6,0.331339,0.171383,0.140389,0.134506,0.174443
6,0.331204,0.171330,0.140321,0.134465,0.174208
6,0.331104,0.171361,0.140283,0.134457,0.174125
6,0.331090,0.171261,0.140247,0.134484,0.174095
6,0.331069,0.171249,0.140217,0.134508,0.174103
6,0.331184,0.171294,0.140269,0.134581,0.174177
6,0.331396,0.171254,0.140291,0.134611,0.174258
6,0.331437,0.171252,0.140278,0.134625,0.174286
6,0.331490,0.171252,0.140367,0.134701,0.174493
6,0.331469,0.171271,0.140422,0.134722,0.174411
6,0.331465,0.171253,0.140449,0.134732,0.174169
6,0.331492,0.171268,0.140475,0.134764,0.174198
6,0.331527,0.171250,0.140518,0.134780,0.174186
6,0.331541,0.171227,0.140553,0.134776,0.174117
6,0.331642,0.171249,0.140591,0.134811,0.174280
6,0.331738,0.171264,0.140633,0.134854,0.174356
6,0.331851,0.171305,0.140652,0.134923,0.174427
6,0.331841,0.171358,0.140721,0.134951,0.174404
6,0.331777,0.171419,0.140770,0.135004,0.174584
6,0.331665,0.171441,0.140822,0.135046,0.174749
6,0.331582,0.171440,0.140816,0.134995,0.174733
6,0.331467,0.171286,0.140752,0.134894,0.174486
6,0.331360,0.171249,0.140704,0.134825,0.174413
6,0.331312,0.171189,0.140657,0.134794,0.174374
6,0.331161,0.171213,0.140629,0.134775,0.174376
6,0.331042,0.171234,0.140616,0.134759,0.174354
6,0.330923,0.171196,0.140584,0.134782,0.174251
6,0.330940,0.171094,0.140511,0.134755,0.174236
6,0.330896,0.171168,0.140491,0.134722,0.174251
6,0.330822,0.171202,0.140364,0.134697,0.174321
6,0.330845,0.171153,0.140296,0.134694,0.174415
6,0.330880,0.171080,0.140198,0.134705,0.174576
6,0.330840,0.171047,0.140113,0.134720,0.174646
6,0.330806,0.171049,0.140023,0.134752,0.174846
6,0.330815,0.171033,0.140001,0.134785,0.175151
6,0.330803,0.170946,0.140022,0.134791,0.175319
6,0.330815,0.170851,0.139996,0.134779,0.175296
6,0.330886,0.170796,0.140063,0.134863,0.175712
6,0.330940,0.170699,0.140075,0.134889,0.175694
6,0.330991,0.170732,0.140111,0.134954,0.175729
6,0.330961,0.170762,0.140152,0.135025,0.175801
6,0.330939,0.170765,0.140168,0.135053,0.175786
6,0.330940,0.170776,0.140175,0.135112,0.175852
6,0.330888,0.170771,0.140157,0.135104,0.175800
6,0.330868,0.170713,0.140088,0.135060,0.175749
6,0.330841,0.170637,0.139999,0.135047,0.175779
6,0.330803,0.170557,0.139953,0.135045,0.175813
6,0.330784,0.170514,0.139917,0.135044,0.175840
6,0.330790,0.170540,0.139824,0.135029,0.175819
6,0.330780,0.170607,0.139743,0.134997,0.175903
6,0.330780,0.170638,0.139729,0.135000,0.175951
6,0.330750,0.170592,0.139663,0.134953,0.175972
6,0.330721,0.170539,0.139610,0.134905,0.175889
6,0.330662,0.170502,0.139568,0.134852,0.175787
6,0.330479,0.170432,0.139594,0.134823,0.175786
6,0.330382,0.170394,0.139565,0.134745,0.175787
6,0.330447,0.170418,0.139521,0.134662,0.175612
6,0.330386,0.170540,0.139523,0.134584,0.175296
6,0.330254,0.170537,0.139491,0.134494,0.175007
6,0.330219,0.170549,0.139456,0.134401,0.174707
6,0.330090,0.170579,0.139447,0.134345,0.174414
6,0.330027,0.170625,0.139410,0.134276,0.174397
6,0.329981,0.170690,0.139376,0.134204,0.174344
6,0.329855,0.170682,0.139236,0.134080,0.174448
6,0.329726,0.170677,0.139192,0.134030,0.174483
6,0.329648,0.170480,0.139048,0.133968,0.174432
6,0.329618,0.170345,0.138950,0.133867,0.174137
6,0.329581,0.170194,0.138903,0.133838,0.174071
6,0.329562,0.170123,0.138863,0.133807,0.174004
6,0.329480,0.170077,0.138819,0.133765,0.173893
6,0.329399,0.170028,0.138752,0.133746,0.173907
6,0.329335,0.169966,0.138750,0.133773,0.173871
6,0.329317,0.169925,0.138714,0.133771,0.173583
6,0.329302,0.169930,0.138681,0.133722,0.173333
6,0.329304,0.169911,0.138656,0.133687,0.173147
6,0.329250,0.169943,0.138703,0.133676,0.173067
6,0.329178,0.169950,0.138673,0.133680,0.173031
6,0.328846,0.169923,0.138616,0.133707,0.173061
6,0.328810,0.169887,0.138696,0.133834,0.173298
6,0.328712,0.169803,0.138782,0.134044,0.173839
6,0.328409,0.169775,0.138820,0.134254,0.174184
6,0.328242,0.169686,0.138790,0.134286,0.174187
6,0.328135,0.169553,0.138763,0.134292,0.174081
6,0.327990,0.169475,0.138721,0.134348,0.174101
6,0.327817,0.169460,0.138651,0.134379,0.174201
6,0.327647,0.169489,0.138592,0.134392,0.174172
6,0.327483,0.169450,0.138451,0.134397,0.174166
6,0.327370,0.169401,0.138317,0.134390,0.174242
6,0.327255,0.169317,0.138223,0.134389,0.174315
6,0.327194,0.169259,0.138157,0.134383,0.174426
6,0.327126,0.169127,0.138040,0.134373,0.174428
6,0.327099,0.169063,0.137971,0.134358,0.174411
6,0.327085,0.169030,0.137876,0.134343,0.174519
6,0.327047,0.169067,0.137825,0.134352,0.174743
6,0.327046,0.169081,0.137807,0.134352,0.174753
6,0.327082,0.169053,0.137741,0.134369,0.174988
6,0.327091,0.169024,0.137731,0.134402,0.175020
